symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
TASAPRME2.MX,YHD,,-18000000,+TASARV ME2,1,MUTUALFUND,+TASARV ME2,TASAPRME2.MX,America/New_York,EST,TASAPRME2.MX,bf9ffb34-f8e8-39ff-bc8b-3cd69b7ee3fc
000028.SZ,SHZ,1993-06-08 01:30:00,28800000,China National Accord Medicines Corporation Ltd.,1,EQUITY,CN ACCORD MEDICINE,000028.SZ,Asia/Shanghai,CST,000028.SZ,59a66840-5e7c-3dea-9fa9-e51ca0402131
000036.SZ,SHZ,1994-06-17 01:30:00,28800000,China Union Holdings Ltd.,1,EQUITY,CHINA UNION HOLD L,000036.SZ,Asia/Shanghai,CST,000036.SZ,2f1ede55-363b-31d7-ac6c-07b450e4f6cd
000524.SZ,SHZ,1993-11-18 01:30:00,28800000,Guangzhou Lingnan Group Holdings Company Limited,1,EQUITY,GUANGZHOU LINGNAN,000524.SZ,Asia/Shanghai,CST,000524.SZ,c6c0e9f1-b72b-3da0-a160-f9f7b79d925a
000591.SZ,SHZ,1996-02-08 01:30:00,28800000,"CECEP Solar Energy Co.,Ltd.",1,EQUITY,CECEP SOLAR ENERGY,000591.SZ,Asia/Shanghai,CST,000591.SZ,222eca21-bb5b-38d7-9977-ef6b87f75a40
000816.SS,SHH,,28800000,NH Intelligent,1,INDEX,CSI Real Estate Sub-industry In,000816.SS,Asia/Shanghai,CST,000816.SS,675e4f98-f1b6-3370-8d05-233f838a8d5f
000931.SS,SHH,,28800000,,1,INDEX,CSI Consumer Discretionary inde,000931.SS,Asia/Shanghai,CST,000931.SS,
000963.SZ,SHZ,2000-01-27 01:30:00,28800000,"Huadong Medicine Co., Ltd",1,EQUITY,HUADONG MEDICINE,000963.SZ,Asia/Shanghai,CST,000963.SZ,e64f344c-5222-39ba-ad18-e76239cef42d
000969.SS,SHH,,28800000,AT&amp;M,1,INDEX,CSI 300 non-Cyclical Industry I,000969.SS,Asia/Shanghai,CST,000969.SS,b074166c-d1f5-3188-a51e-51c811aa1086
002022.SZ,SHZ,2004-07-21 01:30:00,28800000,"Shanghai Kehua Bio-Engineering Co.,Ltd",1,EQUITY,SHANGHAI KEHUA BIO,002022.SZ,Asia/Shanghai,CST,002022.SZ,2b5dae55-aeb2-375e-a627-e3e219c1d333
