symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000033.SS,SHH,,28800000,,1,INDEX,SSE Materials Sector Index,000033.SS,Asia/Shanghai,CST,000033.SS,
000040.SS,SHH,,28800000,DXLT,1,INDEX,SSE Telecommunication Services ,000040.SS,Asia/Shanghai,CST,000040.SS,f7517954-d01f-3fba-9a0d-5b18dba959f7
000159.SZ,SHZ,2000-09-26 02:30:00,28800000,"Xinjiang International Industry Co.,Ltd",1,EQUITY,XINJIANG INTL IND,000159.SZ,Asia/Shanghai,CST,000159.SZ,ea887340-105f-3be3-8313-fd8edf7a9e70
002251.SZ,SHZ,2008-06-09 02:30:00,28800000,"Better Life Commercial Chain Share Co.,Ltd",1,EQUITY,BETTER LIFE COMMER,002251.SZ,Asia/Shanghai,CST,002251.SZ,59177650-1c57-3523-a4e5-2fb6f90b15f4
002451.SZ,SHZ,2010-07-20 02:30:00,28800000,"Shanghai Morn Electric Equipment Co., Ltd.",1,EQUITY,SHANGHAI MORN ELEC,002451.SZ,Asia/Shanghai,CST,002451.SZ,75bd56df-f131-3084-9e2c-594bd77c9ecf
002507.SZ,SHZ,2010-11-23 01:30:00,28800000,"Chongqing Fuling Zhacai Group Co., Ltd.",1,EQUITY,CHONGQING FULING Z,002507.SZ,Asia/Shanghai,CST,002507.SZ,0a548d92-be55-306d-8de2-21114bb4f55a
002956.SZ,SHZ,2019-06-19 02:30:00,28800000,"Guilin Seamild Foods Co., Ltd",1,EQUITY,GUILIN SEAMILD FOO,002956.SZ,Asia/Shanghai,CST,002956.SZ,2d0ef4a3-853b-36aa-8fd4-f989cec07b9a
002969.SZ,SHZ,2019-12-02 01:30:00,28800000,"Jiamei Food Packaging (Chuzhou) Co.,Ltd",1,EQUITY,JIAMEI FOOD PACKAG,002969.SZ,Asia/Shanghai,CST,002969.SZ,20d3cf33-80a7-3463-a7c6-be14ef4d67d6
0036.KL,KLS,2004-01-02 01:00:00,28800000,,1,EQUITY,KGROUP,0036.KL,Asia/Kuala_Lumpur,MYT,0036.KL,72ebf7ec-479d-3bda-bbe5-680b22875a6b
005745.KS,KSC,2005-09-29 01:00:00,32400000,"CROWNHAITAI Holdings Co.,Ltd.",1,EQUITY,CROWNHAITAI Holdings(1P),005745.KS,Asia/Seoul,KST,005745.KS,2c1bb5a8-eef9-367c-b2c0-1547f809ee41
007690.KS,KSC,2000-01-04 00:00:00,32400000,"Kukdo Chemical Co., Ltd.",1,EQUITY,KukdoChem,007690.KS,Asia/Seoul,KST,007690.KS,d1338b40-d0b0-39f2-9bb6-45f58aefe3f8
00C7.Z,ZRH,,3600000,,1,INDEX,STX GLB.REP.L.CARB.NR YN,00C7.Z,Europe/Zurich,CET,00C7.Z,
00J8.Z,ZRH,,3600000,,1,INDEX,STXE 600 O+G D.L.NR DL,00J8.Z,Europe/Zurich,CET,00J8.Z,
00OS.Z,ZRH,,3600000,,1,INDEX,"IS.EU.600 NR IN.0,38NR EO",00OS.Z,Europe/Zurich,CET,00OS.Z,
014130.KS,KSC,2000-01-04 00:00:00,32400000,"Hanexpress.Co., Ltd",1,EQUITY,HanExpress,014130.KS,Asia/Seoul,KST,014130.KS,733f0376-5905-3f92-adce-52927c6655ec
01AK.Z,ZRH,,3600000,,1,INDEX,EISTX 50 TR FUTURE TR EUR,01AK.Z,Europe/Zurich,CET,01AK.Z,
01DE.BE,BER,,3600000,,1,ETF,ISHSTR-MSCI INDONESIA ETF,01DE.BE,Europe/Berlin,CET,01DE.BE,
01U3.Z,ZRH,,3600000,,1,INDEX,STXEXUKTM GR EUR,01U3.Z,Europe/Zurich,CET,01U3.Z,
02001L.TW,TAI,,28800000,,1,ETF,FUBON SECURITIES,02001L.TW,Asia/Taipei,CST,02001L.TW,65ea28c0-bee8-33ae-b7ed-38876a290ed9
021050.KS,KSC,2000-01-04 00:00:00,32400000,"Seowon Co., Ltd.",1,EQUITY,Seowon,021050.KS,Asia/Seoul,KST,021050.KS,b722e255-0a1f-3874-9559-5c97766ded66
0256.KL,KLS,,28800000,,1,EQUITY,UMC,0256.KL,Asia/Kuala_Lumpur,MYT,0256.KL,3ca10df8-4d52-3efd-a0c6-ca0752c5c57c
02M.DE,GER,2020-01-20 08:00:00,3600000,The Mosaic Company,1,EQUITY,"MOSAIC CO. DL-,01",02M.DE,Europe/Berlin,CET,02M.DE,bd3c4e97-7383-3307-9f61-da6ccff6980a
030632.TW,TAI,,28800000,,1,EQUITY,,030632.TW,Asia/Taipei,CST,030632.TW,
030783.TW,TAI,,28800000,,1,EQUITY,,030783.TW,Asia/Taipei,CST,030783.TW,
03137P.TW,TAI,,28800000,,1,EQUITY,,03137P.TW,Asia/Taipei,CST,03137P.TW,
031611.TW,TAI,,28800000,,1,EQUITY,,031611.TW,Asia/Taipei,CST,031611.TW,
032248.TW,TAI,,28800000,,1,EQUITY,,032248.TW,Asia/Taipei,CST,032248.TW,
032632.TW,TAI,,28800000,,1,EQUITY,,032632.TW,Asia/Taipei,CST,032632.TW,
03298P.TW,TAI,,28800000,,1,EQUITY,,03298P.TW,Asia/Taipei,CST,03298P.TW,
03879P.TW,TAI,,28800000,,1,EQUITY,,03879P.TW,Asia/Taipei,CST,03879P.TW,
042370.KQ,KOE,2000-08-15 01:00:00,32400000,Vitzro Tech Co. Ltd,1,EQUITY,Vitzro Tech,042370.KQ,Asia/Seoul,KST,042370.KQ,0fe2830e-e1a8-37fb-a36e-e1e821b85694
0465.HK,HKG,2009-12-04 01:30:00,28800000,Futong Technology Development Holdings Limited,1,EQUITY,FUTONG TECH,0465.HK,Asia/Hong_Kong,HKT,0465.HK,93ab9710-2b7a-31e3-a893-48c1d62e976e
04657P.TW,TAI,,28800000,,1,EQUITY,,04657P.TW,Asia/Taipei,CST,04657P.TW,0f2a0aea-7bb4-3120-8ea6-8be4efbe1bd3
04728P.TW,TAI,,28800000,,1,EQUITY,,04728P.TW,Asia/Taipei,CST,04728P.TW,ae406fd2-8b71-3239-8f44-e483bd338bc0
04I.SG,STU,2012-07-24 07:00:00,3600000,,1,EQUITY,InVivo Therapeutics Holdings.,04I.SG,Europe/Berlin,CET,04I.SG,57351df0-9b4c-3f3b-8426-e6f4a6a229ed
050G.Z,ZRH,,3600000,,1,INDEX,STXEMTMSMALL GR USD,050G.Z,Europe/Zurich,CET,050G.Z,
05LN.Z,ZRH,,3600000,,1,INDEX,S.USA 500 E.X EX NP.GR DL,05LN.Z,Europe/Zurich,CET,05LN.Z,
05XM.Z,ZRH,,3600000,,1,INDEX,ESTX UTILIT. 30-15 PR DL,05XM.Z,Europe/Zurich,CET,05XM.Z,
065350.KQ,KOE,2004-08-06 01:00:00,32400000,"Shinsung Delta Tech Co.,Ltd.",1,EQUITY,SSDELTATECH,065350.KQ,Asia/Seoul,KST,065350.KQ,d7ecc6a7-3d6c-3ea0-952c-ac47562b5b35
06MA.DU,DUS,2020-04-23 07:00:00,3600000,,1,EQUITY,MATERIALISE SP.ADR 1,06MA.DU,Europe/Berlin,CET,06MA.DU,da3ad6e3-c2b9-3a71-be2c-8147ec0b645b
06ZU.Z,ZRH,,3600000,,1,INDEX,STX.GLB.1800 AX VA.GR USD,06ZU.Z,Europe/Zurich,CET,06ZU.Z,
074141.TW,TAI,,28800000,,1,EQUITY,,074141.TW,Asia/Taipei,CST,074141.TW,
077627.TW,TAI,,28800000,,1,EQUITY,,077627.TW,Asia/Taipei,CST,077627.TW,
078385.TW,TAI,,28800000,,1,EQUITY,,078385.TW,Asia/Taipei,CST,078385.TW,
079873.TW,TAI,,28800000,,1,EQUITY,,079873.TW,Asia/Taipei,CST,079873.TW,
07AM.Z,ZRH,,3600000,,1,INDEX,STX DEV. MK. 2400 PR DL,07AM.Z,Europe/Zurich,CET,07AM.Z,bac79bbf-ea69-367f-93ca-dec932b37905
080299.TW,TAI,,28800000,,1,EQUITY,,080299.TW,Asia/Taipei,CST,080299.TW,
082499.TW,TAI,,28800000,,1,EQUITY,,082499.TW,Asia/Taipei,CST,082499.TW,
083246.TW,TAI,,28800000,,1,EQUITY,,083246.TW,Asia/Taipei,CST,083246.TW,
084098.TW,TAI,,28800000,,1,EQUITY,,084098.TW,Asia/Taipei,CST,084098.TW,
085298.TW,TAI,,28800000,,1,EQUITY,,085298.TW,Asia/Taipei,CST,085298.TW,
0863.HK,HKG,2012-04-27 02:30:00,28800000,BC Technology Group Limited,1,EQUITY,BC TECH GROUP,0863.HK,Asia/Hong_Kong,HKT,0863.HK,4b3f65b1-e690-3d09-8f01-539080130be0
086540.TW,TAI,,28800000,,1,EQUITY,,086540.TW,Asia/Taipei,CST,086540.TW,
087055.TW,TAI,,28800000,,1,EQUITY,,087055.TW,Asia/Taipei,CST,087055.TW,
087113.TW,TAI,,28800000,,1,EQUITY,,087113.TW,Asia/Taipei,CST,087113.TW,
087213.TW,TAI,,28800000,,1,EQUITY,,087213.TW,Asia/Taipei,CST,087213.TW,
088601.TW,TAI,,28800000,,1,EQUITY,,088601.TW,Asia/Taipei,CST,088601.TW,
088629.TW,TAI,,28800000,,1,EQUITY,,088629.TW,Asia/Taipei,CST,088629.TW,
088881.TW,TAI,,28800000,,1,EQUITY,,088881.TW,Asia/Taipei,CST,088881.TW,
089283.TW,TAI,,28800000,,1,EQUITY,,089283.TW,Asia/Taipei,CST,089283.TW,
08OK.Z,ZRH,,3600000,,1,INDEX,STX PA 50 PR EUR,08OK.Z,Europe/Zurich,CET,08OK.Z,
08Q3.Z,ZRH,,3600000,,1,INDEX,STX US 900 UN GR EUR,08Q3.Z,Europe/Zurich,CET,08Q3.Z,
08RM.Z,ZRH,,3600000,,1,INDEX,STX AU 150 UN GR USD,08RM.Z,Europe/Zurich,CET,08RM.Z,
08YT.Z,ZRH,,3600000,,1,INDEX,STX LATAM 200 PR EUR,08YT.Z,Europe/Zurich,CET,08YT.Z,
0931.Z,ZRH,,3600000,,1,INDEX,STX AU 150 UN NR EUR,0931.Z,Europe/Zurich,CET,0931.Z,
0A1X.L,LSE,,0,"Kontoor Brands, Inc.",1,EQUITY,KONTOOR BRANDS INC KONTOOR BRAN,0A1X.L,Europe/London,GMT,0A1X.L,e6f3eddd-e399-3d61-b86b-a297aa3a9538
0A96.Z,ZRH,,3600000,,1,INDEX,ESTX 50 DLY.SH.7 PR DL,0A96.Z,Europe/Zurich,CET,0A96.Z,
0EZJ.Z,ZRH,,3600000,,1,INDEX,ESTX 50 PR.DAILY HED.AD,0EZJ.Z,Europe/Zurich,CET,0EZJ.Z,
0FZT.Z,ZRH,,3600000,,1,INDEX,STX JAPAN LG. 200 GR USD,0FZT.Z,Europe/Zurich,CET,0FZT.Z,
0H2J.L,LSE,,0,Prevas AB,1,EQUITY,PREVAS AB PREVAS B ORD SHS,0H2J.L,Europe/London,GMT,0H2J.L,83be0235-1aa2-384e-a592-31c496e8aacd
0HX1.L,LSE,,0,Olympique Lyonnais Groupe SA,1,EQUITY,OLYMPIQUE LYONNAIS GROUPE SA OL,0HX1.L,Europe/London,GMT,0HX1.L,7babd846-cdb2-3c32-b097-4075af8a8ed6
0KCS.L,LSE,,0,"OPKO Health, Inc.",1,EQUITY,OPKO HEALTH INC OPKO HEALTH ORD,0KCS.L,Europe/London,GMT,0KCS.L,558336a2-26fb-3498-b069-6e17f9dc9d8d
0KD1.L,LSE,,0,"Tubacex, S.A.",1,EQUITY,TUBACEX SA TUBACEX ORD SHS,0KD1.L,Europe/London,GMT,0KD1.L,fc1f24d0-ea67-3938-bd13-27f37f29b653
0KKM.Z,ZRH,,3600000,,1,INDEX,ISTX LEV.3X VOD NR USD,0KKM.Z,Europe/Zurich,CET,0KKM.Z,
0LA.MU,MUN,2019-08-05 07:00:00,3600000,,1,EQUITY,"ASSETMARK FIN.  DL-,001",0LA.MU,Europe/Berlin,CET,0LA.MU,d40c2eca-14a3-38be-bcf7-a8694f984497
0NKK.Z,ZRH,,3600000,,1,INDEX,STX CAN. 240 ESG-X GR CAD,0NKK.Z,Europe/Zurich,CET,0NKK.Z,
0OFM.IL,IOB,2001-04-30 08:00:00,0,Compagnie Générale des Établissements Michelin Société en commandite par actions,1,EQUITY,COMPAGNIE GENERALE DES ETABLISS,0OFM.IL,Europe/London,GMT,0OFM.IL,aad16964-2d87-318d-bef6-0152084c41c6
0ON7.IL,IOB,2007-12-12 08:00:00,0,D'Ieteren Group SA,1,EQUITY,D'IETEREN SA D'IETEREN (D) ORD ,0ON7.IL,Europe/London,GMT,0ON7.IL,704414f5-f4a1-3a74-adf9-9c35829755c5
0P00000BYC.F,,,,,1,NONE,,0P00000BYC.F,,,0P00000BYC.F,a70e0440-91e1-3c93-9449-86fc55f95580
0P00000FO0.F,FRA,2018-01-02 07:00:00,3600000,CM-AM France RD,1,MUTUALFUND,CM-AM France RD,0P00000FO0.F,Europe/Berlin,CET,0P00000FO0.F,33561cd8-4c14-335b-a5a1-230a0e7d41d4
0P00000FXK.F,,,,,1,NONE,,0P00000FXK.F,,,0P00000FXK.F,3046c5b6-39ae-31f7-a342-7affdb987832
0P00000G7V.F,,,,,1,NONE,,0P00000G7V.F,,,0P00000G7V.F,b1211361-f6cd-39d5-874b-f7b1483180d1
0P00000H6Q.L,LSE,2018-01-02 08:00:00,0,Stewart Investors Asia Pacific Leaders Sustainability Fund Class B (Accumulation) GBP,1,MUTUALFUND,Stewart Investors Asia Pacific ,0P00000H6Q.L,Europe/London,GMT,0P00000H6Q.L,726f0222-3cd5-3b85-a212-9f89c4a01423
0P00000L6X.F,,,,,1,NONE,,0P00000L6X.F,,,0P00000L6X.F,60ed57cb-cd1f-3b8c-a06b-19a1530d5d68
0P00000L7T.F,,,,,1,NONE,,0P00000L7T.F,,,0P00000L7T.F,0bc2a74a-5d08-3be7-ab4f-ae120ce2da65
0P00000LR7.F,FRA,2018-01-02 07:00:00,3600000,Laboral Kutxa Renta Fija Garantizado XX FI,1,MUTUALFUND,Laboral Kutxa Renta Fija Garant,0P00000LR7.F,Europe/Berlin,CET,0P00000LR7.F,10160e34-ae69-3218-9140-b7941eea8f12
0P00000M3Y.F,,,,,1,NONE,,0P00000M3Y.F,,,0P00000M3Y.F,f44a4570-d913-3d6a-af49-01549c7174d8
0P00000MMP.F,FRA,2018-01-02 07:00:00,3600000,First Private Europa Aktien ULM A,1,MUTUALFUND,First Private Europa Aktien ULM,0P00000MMP.F,Europe/Berlin,CET,0P00000MMP.F,9d315dfd-1a6d-359a-8c8b-e1376f0e4cf5
0P00000OMQ.F,,,,,1,NONE,,0P00000OMQ.F,,,0P00000OMQ.F,f44934e8-c4d8-3928-9d3c-db817cb1baf7
0P00000P7R.F,FRA,2018-01-02 07:00:00,3600000,Horizonte Global FI,1,MUTUALFUND,Horizonte Global FI,0P00000P7R.F,Europe/Berlin,CET,0P00000P7R.F,580d4bfe-36c2-3c88-bf91-5e7594b6475d
0P00000PBU.F,FRA,2018-01-01 07:00:00,3600000,Sabadell Urquijo Patrimonio Privado 2 FI,1,MUTUALFUND,Sabadell Urquijo Patrimonio Pri,0P00000PBU.F,Europe/Berlin,CET,0P00000PBU.F,e9527f31-6ab3-3054-9aad-8ef8c02f144f
0P00000PM7.F,FRA,2018-01-02 07:00:00,3600000,Magellan C,1,MUTUALFUND,Magellan C,0P00000PM7.F,Europe/Berlin,CET,0P00000PM7.F,6b83a7be-e49a-3910-a6f8-053fa3052741
0P00000QE8.F,FRA,2018-01-05 07:00:00,3600000,Hoche Diversifié C,1,MUTUALFUND,Hoche Diversifié C,0P00000QE8.F,Europe/Berlin,CET,0P00000QE8.F,bd0616ef-063f-34cb-b131-4ea8a5aee1f3
0P00000QQ6.F,FRA,2018-01-02 07:00:00,3600000,Equi-Convertibles,1,MUTUALFUND,Equi-Convertibles,0P00000QQ6.F,Europe/Berlin,CET,0P00000QQ6.F,385e9761-97a4-3d52-95bc-535e3df7bb42
0P00000RDK.L,LSE,2018-01-02 08:00:00,0,Sarasin Thematic Global Equity Fund (Class A Inc),1,MUTUALFUND,Sarasin Thematic Global Equity ,0P00000RDK.L,Europe/London,GMT,0P00000RDK.L,63335009-006d-343b-8a32-1546d6e6a0df
0P00000VYA.L,,,,,1,NONE,,0P00000VYA.L,,,0P00000VYA.L,25543db0-09c8-32d8-a364-78f3429b49a3
0P00000YFU.F,FRA,2018-01-01 07:00:00,3600000,Liberty Dinámico PP,1,MUTUALFUND,Liberty Dinámico PP,0P00000YFU.F,Europe/Berlin,CET,0P00000YFU.F,d716f971-a81c-3fe3-8936-f55babc2e819
0P00000Z8A.F,,,,,1,NONE,,0P00000Z8A.F,,,0P00000Z8A.F,79a01391-9eca-318f-bb8b-13e3dfd6c055
0P000013AW,,,,,1,NONE,,0P000013AW,,,0P000013AW,5cde80f0-4a77-3a10-a5dd-116ef9118527
0P000015MR.F,,,,,1,NONE,,0P000015MR.F,,,0P000015MR.F,42f8c292-84f9-3eba-a400-41fec79b7d95
0P0000176T.F,,,,,1,NONE,,0P0000176T.F,,,0P0000176T.F,decc75a1-27ba-3b41-81f4-09e34460c594
0P000018OG.F,,,,,1,NONE,,0P000018OG.F,,,0P000018OG.F,f0dcde8e-425a-321c-a105-7c3e3a6303ba
0P00001BC5.F,FRA,2018-01-02 07:00:00,3600000,Argofund Dynamique,1,MUTUALFUND,Argofund Dynamique,0P00001BC5.F,Europe/Berlin,CET,0P00001BC5.F,cb954ebf-db6d-30da-aeee-f586d4d1aa44
0P00001BHI.F,FRA,2018-01-02 07:00:00,3600000,BNY Mellon Global Funds PLC - BNY Mellon Global High Yield Bond Fund C EUR Acc,1,MUTUALFUND,BNY Mellon Global Funds PLC - B,0P00001BHI.F,Europe/Berlin,CET,0P00001BHI.F,11386b45-37a3-36d9-9fc2-9363cfeacd3c
0P00001BZ0.F,FRA,2018-01-02 07:00:00,3600000,UniInstitutional European Real Estate,1,MUTUALFUND,UniInstitutional European Real ,0P00001BZ0.F,Europe/Berlin,CET,0P00001BZ0.F,704649a1-3ea7-3833-bbc6-4dc878374f29
0P00001CPK.F,,,,,1,NONE,,0P00001CPK.F,,,0P00001CPK.F,af80c5b5-369d-376e-b9b5-e0c00d7b9fa4
0P00001EGN.T,JPX,2018-01-02 00:00:00,32400000,Janus Selection - Strategic Value I JPY,1,MUTUALFUND,Janus Selection - Strategic Val,0P00001EGN.T,Asia/Tokyo,JST,0P00001EGN.T,e743a9aa-89db-37bc-9bd2-61301139a6e8
0P00001O34.L,,,,,1,NONE,,0P00001O34.L,,,0P00001O34.L,793f7632-8a24-39c3-a992-0a705661e531
0P00001P4K.SW,,,,,1,NONE,,0P00001P4K.SW,,,0P00001P4K.SW,f4fc89cd-73be-304b-9ad4-0473ce6d82c5
0P00001PB4.F,,,,,1,NONE,,0P00001PB4.F,,,0P00001PB4.F,37866e1b-a88c-3ffe-b8f6-fc83d3d44ad5
0P00001UIE.SW,,,,,1,NONE,,0P00001UIE.SW,,,0P00001UIE.SW,e1b459ed-e20a-3897-8e5a-fe83bb443795
0P00001WCO,PNK,2019-01-02 14:30:00,-18000000,,1,MUTUALFUND,SEI Global Master Fund plc - Th,0P00001WCO,America/New_York,EST,0P00001WCO,206e8cb6-63cd-32d0-bbbf-39f54d2ed501
0P000021HA.L,LSE,2018-01-02 08:00:00,0,SEI Global Master Fund plc - The SEI U.K. Core Fixed Interest Fund Sterling Institutional H Dist,1,MUTUALFUND,SEI Global Master Fund plc - Th,0P000021HA.L,Europe/London,GMT,0P000021HA.L,270802a7-410f-3029-ade5-6df318bf7182
0P000021ZQ.F,,,,,1,NONE,,0P000021ZQ.F,,,0P000021ZQ.F,ebc9c3a0-07c5-388c-9732-954aefe1f219
0P0000241L.L,LSE,2018-01-01 08:00:00,0,Insight Liquidity Funds plc - ILF GBP Liquidity Fund Class 1,1,MUTUALFUND,Insight Liquidity Funds plc - I,0P0000241L.L,Europe/London,GMT,0P0000241L.L,0fa26d65-2654-3c47-bf08-11a66aeb1595
0P000025SR.F,FRA,2018-01-02 07:00:00,3600000,LCL Obligations Revenu Trim 5 C/D,1,MUTUALFUND,LCL Obligations Revenu Trim 5 C,0P000025SR.F,Europe/Berlin,CET,0P000025SR.F,5ef4f766-97c8-3bdf-b564-69ce93798472
0P000027ZN.L,LSE,2018-01-02 08:00:00,0,BMO Global Total Return Bond (GBP Hdg) Fund 4 Inc,1,MUTUALFUND,BMO Global Total Return Bond (G,0P000027ZN.L,Europe/London,GMT,0P000027ZN.L,1c667b25-9683-34c3-81f0-e234f9894818
0P0000298Q.F,FRA,2018-01-02 07:00:00,3600000,"COBAS VALUE, SICAV SA",1,MUTUALFUND,"COBAS VALUE, SICAV SA",0P0000298Q.F,Europe/Berlin,CET,0P0000298Q.F,2a586a92-df37-32cd-acc5-81de155bcaae
0P00005TUJ.F,FRA,2018-01-02 07:00:00,3600000,Objectif Prudence C/D,1,MUTUALFUND,Objectif Prudence C/D,0P00005TUJ.F,Europe/Berlin,CET,0P00005TUJ.F,62647f69-120a-3016-9e29-6e19569a832d
0P00005UA2.F,,,,,1,NONE,,0P00005UA2.F,,,0P00005UA2.F,28127625-17d7-3693-b3c2-5a86450dd970
0P00005V3N.BO,BSE,2018-01-01 03:45:00,19800000,BNP Paribas Conservative Hybrid Fund Regular Plan Monthly Dividend Payout,1,MUTUALFUND,BNP Paribas Conservative Hybrid,0P00005V3N.BO,Asia/Kolkata,IST,0P00005V3N.BO,6aaa9285-7503-3bfb-b5ec-d7db8c4f4f94
0P00005VKZ.SW,,,,,1,NONE,,0P00005VKZ.SW,,,0P00005VKZ.SW,00940ffc-2f0f-3567-b703-e1aed2ad2b51
0P00005WNO.BO,BSE,2018-01-01 03:45:00,19800000,HSBC Cash Fund Regular Dividend Payout,1,MUTUALFUND,HSBC Cash Fund Regular Dividend,0P00005WNO.BO,Asia/Kolkata,IST,0P00005WNO.BO,ca734b04-1578-3ed0-8a8b-733bc213bedf
0P00005WNR.BO,BSE,2018-01-01 03:45:00,19800000,HSBC Large Cap Equity Fund Dividend Payout,1,MUTUALFUND,HSBC Large Cap Equity Fund Payo,0P00005WNR.BO,Asia/Kolkata,IST,0P00005WNR.BO,b1065ac7-00c4-3db9-8d67-ea8c973fb169
0P00005WX3.BO,BSE,2018-01-01 03:45:00,19800000,Principal Dividend Yield Fund Half Yearly Dividend Payout,1,MUTUALFUND,Sundaram Dividend Yield Fund Ha,0P00005WX3.BO,Asia/Kolkata,IST,0P00005WX3.BO,65e91fc9-9d66-3b2e-adf2-7246f8a64e55
0P00005X0A.BO,BSE,2018-01-01 03:45:00,19800000,ICICI Prudential FMCG Fund Growth,1,MUTUALFUND,ICICI Prudential FMCG Fund Grow,0P00005X0A.BO,Asia/Kolkata,IST,0P00005X0A.BO,081e4cb0-878e-3b54-acc3-331266441436
0P00006109.F,,,,,1,NONE,,0P00006109.F,,,0P00006109.F,4c6ee3cd-acf6-38d2-bb38-54c64cf59610
0P00006AB5.TW,TAI,2018-01-02 01:00:00,28800000,SinoPac Balance Fund,1,MUTUALFUND,SinoPac Balance Fund,0P00006AB5.TW,Asia/Taipei,CST,0P00006AB5.TW,edbfb82d-1c97-30fc-8739-769fac496e83
0P00006CPK,,,,,1,NONE,,0P00006CPK,,,0P00006CPK,8c0c039c-0f07-3fb0-a30a-b61323142d09
0P00006OE7.SI,SES,2018-01-02 01:00:00,28800000,PineBridge International Funds PineBridge Acorns of Asia Balanced,1,MUTUALFUND,PineBridge International Funds ,0P00006OE7.SI,Asia/Singapore,SGT,0P00006OE7.SI,677ffbd8-f813-367d-bca7-0c27b9732b87
0P00006SUM.L,LSE,2018-01-02 08:00:00,0,First Sentier Asian Property Securities Fund Class A (Income) GBP,1,MUTUALFUND,First Sentier Asian Property Se,0P00006SUM.L,Europe/London,GMT,0P00006SUM.L,d446f208-615a-386d-9616-4054af127c5b
0P00006U04.L,LSE,2018-01-02 08:00:00,0,ASI Sterling Money Market Fund A Inc,1,MUTUALFUND,ASI Sterling Money Market Fund ,0P00006U04.L,Europe/London,GMT,0P00006U04.L,4dc22e73-c0f8-33e0-b804-77999e70ccc9
0P000070D3.TO,TOR,2018-01-02 14:30:00,-18000000,Scotia Canadian Equity Index Series A,1,MUTUALFUND,Scotia Canadian Equity Index Se,0P000070D3.TO,America/Toronto,EST,0P000070D3.TO,896720b8-f700-3218-983f-3501a224cce4
0P000070SX.TO,TOR,2018-01-02 14:30:00,-18000000,GWL Aggressive Portfolio Fund (PSG) DSC,1,MUTUALFUND,GWL Aggressive Portfolio Fund (,0P000070SX.TO,America/Toronto,EST,0P000070SX.TO,38d825e5-aa47-3ad3-9562-2f3decb730bd
0P00007127.TO,TOR,2018-01-02 14:30:00,-18000000,Pembroke Money Market Fund,1,MUTUALFUND,Pembroke Money Market Fund,0P00007127.TO,America/Toronto,EST,0P00007127.TO,11df22bc-2b69-3906-b333-99b7d0bfc1f4
0P000071F4.TO,TOR,2018-01-02 14:30:00,-18000000,IG/GWL Canadian Bond Fund,1,MUTUALFUND,IG/GWL Canadian Bond Fund,0P000071F4.TO,America/Toronto,EST,0P000071F4.TO,2767450c-6dd8-3e5c-8d38-aa197550a8fa
0P000071JL.TO,TOR,2018-01-02 14:30:00,-18000000,NBI Money Market Fund - A,1,MUTUALFUND,NBI Money Market Fund - A,0P000071JL.TO,America/Toronto,EST,0P000071JL.TO,e26c7d96-d4e9-35d4-98d8-0072b8474003
