symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000301.SZ,SHZ,2000-05-29 02:30:00,28800000,"Jiangsu Eastern Shenghong Co., Ltd.",1,EQUITY,JIANGSU EASTERN SH,000301.SZ,Asia/Shanghai,CST,000301.SZ,7c22a531-6987-3bcd-8ad6-355ed4ac7a42
000617.SZ,SHZ,1996-10-22 02:30:00,28800000,CNPC Capital Company Limited,1,EQUITY,CNPC CAPITAL COMPA,000617.SZ,Asia/Shanghai,CST,000617.SZ,edea675f-ebe5-32d6-b115-18bf7a29b56f
000725.KS,KSC,2005-09-29 01:00:00,32400000,"Hyundai Engineering & Construction Co., Ltd.",1,EQUITY,HyundaiEng&Con(1P),000725.KS,Asia/Seoul,KST,000725.KS,6342940d-e128-32ab-a658-d84cf4d493a1
000922.SZ,SHZ,1999-06-18 02:30:00,28800000,"Harbin Electric Corporation Jiamusi Electric Machine CO.,Ltd",1,EQUITY,HARBIN ELECT CO JI,000922.SZ,Asia/Shanghai,CST,000922.SZ,3f24562d-3e31-319e-a668-788e1ac439fd
001750.KS,KSC,2000-01-04 00:00:00,32400000,Hanyang Securities Co. Ltd.,1,EQUITY,HanyangSecu,001750.KS,Asia/Seoul,KST,001750.KS,fa90d218-ff09-3368-9785-b8e5bd877243
002336.SZ,SHZ,2010-01-13 01:30:00,28800000,"Renrenle Commercial Group Co.,Ltd.",1,EQUITY,RENRENLE COMMERCIA,002336.SZ,Asia/Shanghai,CST,002336.SZ,6b4c9ca6-c71f-34f0-936e-3524e99580d0
0050.TW,TAI,2008-01-02 01:00:00,28800000,Yuanta/P-shares Taiwan Top 50 ETF,1,ETF,YUANTA SECURITIES INV TRUST CO ,0050.TW,Asia/Taipei,CST,0050.TW,dc4bf9e8-65c5-35c5-af00-a8315b3fd448
00740B.TWO,TWO,2018-05-30 02:00:00,28800000,Fubon US Corporate Bond ETF Umbrella Fund - Fubon 10+Years US Corporate Bond BBB Ex China,1,EQUITY,FUBON SECURITIES INVSTMT TRUST ,00740B.TWO,Asia/Taipei,CST,00740B.TWO,ada156e7-823f-384b-b1e1-5caf3573ca4c
00HH.Z,ZRH,,3600000,,1,INDEX,EUISTX ESG CH.50 EW PR DL,00HH.Z,Europe/Zurich,CET,00HH.Z,
00K8.Z,ZRH,,3600000,,1,INDEX,EU.ISTX 50 EW 4.75 PR EO,00K8.Z,Europe/Zurich,CET,00K8.Z,
00O3.Z,ZRH,,3600000,,1,INDEX,EO ISTX 50 DLY.SH.NR USD,00O3.Z,Europe/Zurich,CET,00O3.Z,
0148.HK,HKG,2000-01-04 01:30:00,28800000,Kingboard Holdings Limited,1,EQUITY,KINGBOARD HLDG,0148.HK,Asia/Hong_Kong,HKT,0148.HK,e07d2999-1b50-39c0-a395-9696dceff612
025R.MU,MUN,,3600000,Vanguard Scottsdale Funds - Vanguard Russell 1000 ETF,1,ETF,VANG.RUSSELL 1000 IDX ETF,025R.MU,Europe/Berlin,CET,025R.MU,7f86ffd8-9d5c-3615-96d6-6820f2104dd7
0270.HK,HKG,2000-01-04 01:30:00,28800000,Guangdong Investment Limited,1,EQUITY,GUANGDONG INV,0270.HK,Asia/Hong_Kong,HKT,0270.HK,b767d81a-d8c1-3bed-b913-2ef98e37378a
02UJ.Z,ZRH,,3600000,,1,INDEX,STX GLOBAL200 O.D.L.NR EO,02UJ.Z,Europe/Zurich,CET,02UJ.Z,
02UK.Z,ZRH,,3600000,,1,INDEX,STX AMER.100 OP.D.L.NR EO,02UK.Z,Europe/Zurich,CET,02UK.Z,
030001.TW,TAI,,28800000,,1,EQUITY,,030001.TW,Asia/Taipei,CST,030001.TW,
03019P.TW,TAI,,28800000,,1,EQUITY,,03019P.TW,Asia/Taipei,CST,03019P.TW,
030232.TW,TAI,,28800000,,1,EQUITY,,030232.TW,Asia/Taipei,CST,030232.TW,
030942.TW,TAI,,28800000,,1,EQUITY,,030942.TW,Asia/Taipei,CST,030942.TW,
031028.TW,TAI,,28800000,,1,EQUITY,,031028.TW,Asia/Taipei,CST,031028.TW,
031048.TW,TAI,,28800000,,1,EQUITY,,031048.TW,Asia/Taipei,CST,031048.TW,
031995.TW,TAI,,28800000,,1,EQUITY,,031995.TW,Asia/Taipei,CST,031995.TW,
032290.TW,TAI,,28800000,,1,EQUITY,,032290.TW,Asia/Taipei,CST,032290.TW,
032449.TW,TAI,,28800000,,1,EQUITY,,032449.TW,Asia/Taipei,CST,032449.TW,
032662.TW,TAI,,28800000,,1,EQUITY,,032662.TW,Asia/Taipei,CST,032662.TW,
032778.TW,TAI,,28800000,,1,EQUITY,,032778.TW,Asia/Taipei,CST,032778.TW,
032871.TW,TAI,,28800000,,1,EQUITY,,032871.TW,Asia/Taipei,CST,032871.TW,
035000.KS,KSC,2000-01-04 00:00:00,32400000,GIIR Inc.,1,EQUITY,GR,035000.KS,Asia/Seoul,KST,035000.KS,95e7e705-66a0-382b-ac68-b955a6efa7ea
037Q.Z,ZRH,,3600000,,1,INDEX,ESTXHEC GR USD,037Q.Z,Europe/Zurich,CET,037Q.Z,
04049P.TW,TAI,,28800000,,1,EQUITY,,04049P.TW,Asia/Taipei,CST,04049P.TW,
04164P.TW,TAI,,28800000,,1,EQUITY,,04164P.TW,Asia/Taipei,CST,04164P.TW,
043100.KQ,KOE,2000-08-09 01:00:00,32400000,"Solco Biomedical Co., Ltd.",1,EQUITY,SOLCO,043100.KQ,Asia/Seoul,KST,043100.KQ,4def7fa2-fe58-34e2-aa6d-90beacc0b31c
048244.TW,TAI,,28800000,,1,EQUITY,,048244.TW,Asia/Taipei,CST,048244.TW,
05IZ.Z,ZRH,,3600000,,1,INDEX,ISTOXX C.A.S.I.S.30 PR EO,05IZ.Z,Europe/Zurich,CET,05IZ.Z,
05NZ.Z,ZRH,,3600000,,1,INDEX,STX GLB.LC SEL.100 PR EUR,05NZ.Z,Europe/Zurich,CET,05NZ.Z,
06320P.TW,TAI,,28800000,,1,EQUITY,,06320P.TW,Asia/Taipei,CST,06320P.TW,
064960.KS,KSC,2002-03-13 00:00:00,32400000,"SNT Motiv Co., Ltd.",1,EQUITY,SNT MOTIV,064960.KS,Asia/Seoul,KST,064960.KS,bbe276d8-e488-3a5d-9782-4582ba7d3282
069510.KQ,KOE,2003-11-17 00:00:00,32400000,ESTec Corporation,1,EQUITY,ESTec,069510.KQ,Asia/Seoul,KST,069510.KQ,b8660a86-089d-35c5-906f-2ae992303f7c
06Q7.Z,ZRH,,3600000,,1,INDEX,STXCA240 EUR HEACARENR,06Q7.Z,Europe/Zurich,CET,06Q7.Z,
06V0.Z,ZRH,,3600000,,1,INDEX,STXCA240 CADRETAILNR,06V0.Z,Europe/Zurich,CET,06V0.Z,
072435.TW,TAI,,28800000,,1,EQUITY,,072435.TW,Asia/Taipei,CST,072435.TW,
075060.TW,TAI,,28800000,,1,EQUITY,,075060.TW,Asia/Taipei,CST,075060.TW,
077929.TW,TAI,,28800000,,1,EQUITY,,077929.TW,Asia/Taipei,CST,077929.TW,
078704.TW,TAI,,28800000,,1,EQUITY,,078704.TW,Asia/Taipei,CST,078704.TW,
07U9.Z,ZRH,,3600000,,1,INDEX,STX EA. 1800 PR DL,07U9.Z,Europe/Zurich,CET,07U9.Z,
0823EA.KL,KLS,2010-07-09 02:00:00,28800000,Principal FTSE China 50 ETF,1,EQUITY,PAM-C50,0823EA.KL,Asia/Kuala_Lumpur,MYT,0823EA.KL,eeaad0e2-bcee-3dab-877a-4eee38434392
084082.TW,TAI,,28800000,,1,EQUITY,,084082.TW,Asia/Taipei,CST,084082.TW,
085078.TW,TAI,,28800000,,1,EQUITY,,085078.TW,Asia/Taipei,CST,085078.TW,
085556.TW,TAI,,28800000,,1,EQUITY,,085556.TW,Asia/Taipei,CST,085556.TW,
085840.TW,TAI,,28800000,,1,EQUITY,,085840.TW,Asia/Taipei,CST,085840.TW,
086092.TW,TAI,,28800000,,1,EQUITY,,086092.TW,Asia/Taipei,CST,086092.TW,
087572.TW,TAI,,28800000,,1,EQUITY,,087572.TW,Asia/Taipei,CST,087572.TW,
088185.TW,TAI,,28800000,,1,EQUITY,,088185.TW,Asia/Taipei,CST,088185.TW,fede6cee-6f62-37f9-9460-5035c4c67d73
088443.TW,TAI,,28800000,,1,EQUITY,,088443.TW,Asia/Taipei,CST,088443.TW,
088479.TW,TAI,,28800000,,1,EQUITY,,088479.TW,Asia/Taipei,CST,088479.TW,
088890.TW,TAI,,28800000,,1,EQUITY,,088890.TW,Asia/Taipei,CST,088890.TW,
089061.TW,TAI,,28800000,,1,EQUITY,,089061.TW,Asia/Taipei,CST,089061.TW,
089969.TW,TAI,,28800000,,1,EQUITY,,089969.TW,Asia/Taipei,CST,089969.TW,
09FY.Z,ZRH,,3600000,,1,INDEX,STX PL TM NR EUR,09FY.Z,Europe/Zurich,CET,09FY.Z,
0A0E.IL,IOB,2019-04-24 08:00:00,0,Kojamo Oyj,1,EQUITY,KOJAMO OYJ KOJAMO ORD SHS,0A0E.IL,Europe/London,GMT,0A0E.IL,d2426edc-f6df-3551-b554-23a22beb436a
0AB8.IL,IOB,,0,,1,EQUITY,ISHARES SMART CITY INFRASTRUCTU,0AB8.IL,Europe/London,GMT,0AB8.IL,28f67213-dde4-3c3d-8f17-ff859560505f
0BYP.MU,MUN,,3600000,iShares Trust - iShares U.S. Treasury Bond ETF,1,ETF,ISHSTR.-ISHS US TR.BD ETF,0BYP.MU,Europe/Berlin,CET,0BYP.MU,6fcb0fe3-752a-39cd-9d8c-041ab97ceab3
0D1J.L,LSE,,0,Quantum Genomics Société Anonyme,1,EQUITY,QUANTUM GENOMICS SA QUANTUM GEN,0D1J.L,Europe/London,GMT,0D1J.L,b57a50ed-fbe0-3126-9349-7cd1321b60f6
0DJ4.DE,GER,,3600000,,1,INDEX,IN.IS.BLOM.RO.SE.CO.GBP,0DJ4.DE,Europe/Berlin,CET,0DJ4.DE,
0DJX.DE,GER,,3600000,,1,INDEX,I.IS.MSC.US SRI EO H.D.EO,0DJX.DE,Europe/Berlin,CET,0DJX.DE,
