symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000615.SZ,SHZ,1996-10-16 02:30:00,28800000,"Aoyuan Beauty Valley Technology Co.,Ltd.",1,EQUITY,AOYUAN BEAUTY VALL,000615.SZ,Asia/Shanghai,CST,000615.SZ,cc6b4d4b-c144-341e-b263-d8263f0ddfc6
000824.SS,SHH,,28800000,,1,INDEX,CSI State-owned Enterprises Div,000824.SS,Asia/Shanghai,CST,000824.SS,
002186.SZ,SHZ,2007-11-20 01:30:00,28800000,"China Quanjude(Group) Co.,Ltd.",1,EQUITY,CHINA QUANJUDE GP,002186.SZ,Asia/Shanghai,CST,002186.SZ,ea7b1f27-1b84-34d6-ab9c-57f29638f107
002599.SZ,SHZ,2011-07-15 02:30:00,28800000,"Beijing Shengtong Printing Co., Ltd",1,EQUITY,BEIJING SHENGTONG,002599.SZ,Asia/Shanghai,CST,002599.SZ,50cea3d7-2d8a-3732-aaa7-b27a38b447f1
002669.SZ,SHZ,2012-04-16 02:30:00,28800000,"Kangda New Materials (Group) Co., Ltd.",1,EQUITY,SHANGHAI KANGDA NE,002669.SZ,Asia/Shanghai,CST,002669.SZ,236b2d83-b8e5-3c96-9669-a87bf52c58d2
002806.SZ,SHZ,2016-07-26 02:30:00,28800000,"Guangdong Huafeng New Energy Technology Co.,Ltd.",1,EQUITY,GUANGDONG HUAFENG,002806.SZ,Asia/Shanghai,CST,002806.SZ,ba505216-9d22-3ba9-989c-b07fc16d90b4
002888.SZ,SHZ,2017-07-21 02:30:00,28800000,"HiVi Acoustics Technology Co., Ltd",1,EQUITY,HIVI ACOUSTICS TEC,002888.SZ,Asia/Shanghai,CST,002888.SZ,a8f47977-d56f-32eb-a9ab-58754c5eabf5
002906.SZ,SHZ,2017-10-13 02:30:00,28800000,Foryou Corporation,1,EQUITY,FORYOU CORPORATION,002906.SZ,Asia/Shanghai,CST,002906.SZ,ee846801-ad35-3cec-a0cb-ac96036c8811
003004.SZ,SHZ,2020-11-26 01:30:00,28800000,"Beijing Telesound Electronics Co., Ltd.",1,EQUITY,BEIJING TELESOUND,003004.SZ,Asia/Shanghai,CST,003004.SZ,df2eff8a-e669-3889-b273-945b79daceed
00681R.TW,TAI,2017-01-11 01:00:00,28800000,Yuanta Daily U.S. Treasury 20+ Year Bond Bear 1X ETF,1,ETF,YUANTA SECURITIES INV TRUST CO ,00681R.TW,Asia/Taipei,CST,00681R.TW,ecb8e432-3944-3590-a401-a445cc08dc20
009Y.Z,ZRH,,3600000,,1,INDEX,STX.EME.MAR. 800 LO PR EO,009Y.Z,Europe/Zurich,CET,009Y.Z,
00CE.Z,ZRH,,3600000,,1,INDEX,STX GL.LOW CARB.100 GR EO,00CE.Z,Europe/Zurich,CET,00CE.Z,
00O7.Z,ZRH,,3600000,,1,INDEX,ISTX GL.DIS 30 NR D.50 EO,00O7.Z,Europe/Zurich,CET,00O7.Z,
00OF.Z,ZRH,,3600000,,1,INDEX,EU.ISTX 25 C.E.W.NR D.5.5,00OF.Z,Europe/Zurich,CET,00OF.Z,
0103.HK,HKG,2000-01-04 01:30:00,28800000,Shougang Century Holdings Limited,1,EQUITY,SHOUGANG CENT,0103.HK,Asia/Hong_Kong,HKT,0103.HK,a498a37c-8a41-35e9-b4d3-7f78738b6286
0150PA.KL,KLS,2017-12-11 01:00:00,28800000,,1,EQUITY,FINTEC-PA,0150PA.KL,Asia/Kuala_Lumpur,MYT,0150PA.KL,abe9bbb6-07bf-38b7-acda-e5953fa37924
0158.KL,KLS,2010-08-03 02:00:00,28800000,,1,EQUITY,SCC,0158.KL,Asia/Kuala_Lumpur,MYT,0158.KL,8acb36ef-5c05-384b-abe9-4b6e5aec5c0d
01SE.Z,ZRH,,3600000,,1,INDEX,ESTX 50 MON.HEDGED GR CHF,01SE.Z,Europe/Zurich,CET,01SE.Z,
030166.TW,TAI,,28800000,,1,EQUITY,,030166.TW,Asia/Taipei,CST,030166.TW,
031793.TW,TAI,,28800000,,1,EQUITY,,031793.TW,Asia/Taipei,CST,031793.TW,
032691.TW,TAI,,28800000,,1,EQUITY,,032691.TW,Asia/Taipei,CST,032691.TW,
033290.KQ,KOE,,32400000,"COWELL FASHION Co.,Ltd",1,EQUITY,COWELL F/S,033290.KQ,Asia/Seoul,KST,033290.KQ,4e634bc1-aefb-3c1d-9620-e269b9ec5fc5
03TV.Z,ZRH,,3600000,,1,INDEX,STXG18XUS PR EUR,03TV.Z,Europe/Zurich,CET,03TV.Z,
0400.Z,ZRH,,3600000,,1,INDEX,STXAM6XUS NR USD,0400.Z,Europe/Zurich,CET,0400.Z,
0447.Z,ZRH,,3600000,,1,INDEX,STX GLOB 3000 CHEM GR USD,0447.Z,Europe/Zurich,CET,0447.Z,
04DB.Z,ZRH,,3600000,,1,INDEX,STXEDTM NR EUR,04DB.Z,Europe/Zurich,CET,04DB.Z,
05N9.Z,ZRH,,3600000,,1,INDEX,STX E.ESG SLS 30 NR EUR,05N9.Z,Europe/Zurich,CET,05N9.Z,
