symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000536.SZ,SHZ,1993-11-26 01:30:00,28800000,"CPT Technology (Group) Co.,Ltd",1,EQUITY,CPT TECHNOLOGY (G,000536.SZ,Asia/Shanghai,CST,000536.SZ,fdd58585-f9fd-3476-9147-89d3ef76a531
000546.SZ,SHZ,1993-12-15 01:30:00,28800000,"Jinyuan EP Co., Ltd.",1,EQUITY,JINYUAN EP CO LTD,000546.SZ,Asia/Shanghai,CST,000546.SZ,81f7dbd3-2760-3112-bb64-6a942bb8b974
001338.SZ,SHZ,2022-11-16 01:30:00,28800000,,1,EQUITY,GDH SUPERTIME GROU,001338.SZ,Asia/Shanghai,CST,001338.SZ,bfe6505f-0532-3882-9a4d-c5d3e6f15c46
002128.SZ,SHZ,2007-04-18 02:30:00,28800000,Inner Mongolia Dian Tou Energy Corporation Limited,1,EQUITY,INNER MONGOLIA DIA,002128.SZ,Asia/Shanghai,CST,002128.SZ,e2de0253-6f79-39e7-a325-f817fe788a69
002198.SZ,SHZ,2007-12-19 01:30:00,28800000,"Guangdong Jiaying Pharmaceutical Co., Ltd",1,EQUITY,GUANGDONG JIAYING,002198.SZ,Asia/Shanghai,CST,002198.SZ,385befaa-9557-3c8e-9d2d-938f45ed402e
002270.SZ,SHZ,2008-09-05 02:30:00,28800000,"Huaming Power Equipment Co.,Ltd",1,EQUITY,HUAMING POWER EQUI,002270.SZ,Asia/Shanghai,CST,002270.SZ,222c68d0-0ca9-343d-9c3c-59f4790d8f09
002358.SZ,SHZ,2010-02-10 01:30:00,28800000,"Henan Senyuan Electric Co., Ltd.",1,EQUITY,HENAN SENYUAN ELEC,002358.SZ,Asia/Shanghai,CST,002358.SZ,63347488-34a3-3f58-a5df-bcd3f748a3b6
002390.SZ,SHZ,2010-04-16 02:30:00,28800000,"Guizhou Xinbang Pharmaceutical Co., Ltd.",1,EQUITY,GUIZHOU XINBANG PH,002390.SZ,Asia/Shanghai,CST,002390.SZ,8d20a2fc-1664-3e3e-b188-db4ae256a81f
002439.SZ,SHZ,2010-06-23 02:30:00,28800000,Venustech Group Inc.,1,EQUITY,VENUSTECH GROUP IN,002439.SZ,Asia/Shanghai,CST,002439.SZ,55d17f2d-7d46-36e9-a361-53e8651ed94e
002746.SZ,SHZ,2015-02-16 01:30:00,28800000,"Shandong Xiantan Co., Ltd.",1,EQUITY,SHANDONG XIANTAN C,002746.SZ,Asia/Shanghai,CST,002746.SZ,c198bad6-ca4a-3721-873b-ceb8fc5cde99
002803.SZ,SHZ,2016-07-12 02:30:00,28800000,"Xiamen Jihong Technology Co., Ltd.",1,EQUITY,XIAMEN JIHONG PACK,002803.SZ,Asia/Shanghai,CST,002803.SZ,26e3feeb-9a4f-31bf-8651-dea834ad78fb
007390.KQ,KOE,2000-02-11 00:00:00,32400000,"NatureCell Co.,Ltd.",1,EQUITY,NATURECELL,007390.KQ,Asia/Seoul,KST,007390.KQ,45da1d21-aa9f-3b03-8c6f-a9a4dc65c44c
00OL.Z,ZRH,,3600000,,1,INDEX,IST.EUR.600 R.-ES.GRC.50,00OL.Z,Europe/Zurich,CET,00OL.Z,
0176.KL,KLS,2014-12-15 01:00:00,28800000,,1,EQUITY,KRONO,0176.KL,Asia/Kuala_Lumpur,MYT,0176.KL,359c264b-42a4-3dee-a86a-1a65d887c922
0286.HK,HKG,2004-01-26 01:30:00,28800000,Aidigong Maternal & Child Health Limited,1,EQUITY,AIDIGONG,0286.HK,Asia/Hong_Kong,HKT,0286.HK,a90453ee-6084-3766-a6ab-fe00b69afc73
030088.TW,TAI,,28800000,,1,EQUITY,,030088.TW,Asia/Taipei,CST,030088.TW,
030601.TW,TAI,,28800000,,1,EQUITY,,030601.TW,Asia/Taipei,CST,030601.TW,
031046.TW,TAI,,28800000,,1,EQUITY,,031046.TW,Asia/Taipei,CST,031046.TW,
0312.HK,HKG,2003-05-08 02:30:00,28800000,Shirble Department Store Holdings (China) Limited,1,EQUITY,SHIRBLE STORE,0312.HK,Asia/Hong_Kong,HKT,0312.HK,d1b1e61e-c9e4-3c94-a104-882905e9695d
031922.TW,TAI,,28800000,,1,EQUITY,,031922.TW,Asia/Taipei,CST,031922.TW,
032511.TW,TAI,,28800000,,1,EQUITY,,032511.TW,Asia/Taipei,CST,032511.TW,
032656.TW,TAI,,28800000,,1,EQUITY,,032656.TW,Asia/Taipei,CST,032656.TW,
032703.TW,TAI,,28800000,,1,EQUITY,,032703.TW,Asia/Taipei,CST,032703.TW,
032980.KQ,KOE,2000-02-11 00:00:00,32400000,"BYON Co., Ltd.",1,EQUITY,BYON,032980.KQ,Asia/Seoul,KST,032980.KQ,fe22a139-1f1f-35dc-b57f-85ef7744b37f
03410P.TW,TAI,,28800000,,1,EQUITY,,03410P.TW,Asia/Taipei,CST,03410P.TW,
036V.Z,ZRH,,3600000,,1,INDEX,STXE6TEC GR USD,036V.Z,Europe/Zurich,CET,036V.Z,
039Z.Z,ZRH,,3600000,,1,INDEX,STXG30LG PR EUR,039Z.Z,Europe/Zurich,CET,039Z.Z,
03VB.Z,ZRH,,3600000,,1,INDEX,STX G.1800 E.A.MVU GR EUR,03VB.Z,Europe/Zurich,CET,03VB.Z,
04845P.TW,TAI,,28800000,,1,EQUITY,,04845P.TW,Asia/Taipei,CST,04845P.TW,90cbe79c-a2cc-34c0-9665-c88fa79dd0f5
0486.Z,ZRH,,3600000,,1,INDEX,STXEUA8XDE PR EUR,0486.Z,Europe/Zurich,CET,0486.Z,
04GU.Z,ZRH,,3600000,,1,INDEX,ESTX BA.RES.30-15 GR DL,04GU.Z,Europe/Zurich,CET,04GU.Z,
050890.KQ,KOE,2005-07-08 01:00:00,32400000,"SOLiD, Inc.",1,EQUITY,Solid,050890.KQ,Asia/Seoul,KST,050890.KQ,90c5bb3d-837b-3eac-8a2b-8712177de770
05NG.Z,ZRH,,3600000,,1,INDEX,STX NA DIV.SEL.50 GR EUR,05NG.Z,Europe/Zurich,CET,05NG.Z,
05ZF.Z,ZRH,,3600000,,1,INDEX,STX GLOB 3000 MED.NR USD,05ZF.Z,Europe/Zurich,CET,05ZF.Z,
06ZZ.Z,ZRH,,3600000,,1,INDEX,ST.G.1800 E.US A.V.NR USD,06ZZ.Z,Europe/Zurich,CET,06ZZ.Z,
07189P.TW,TAI,,28800000,,1,EQUITY,,07189P.TW,Asia/Taipei,CST,07189P.TW,
07384P.TW,TAI,,28800000,,1,EQUITY,,07384P.TW,Asia/Taipei,CST,07384P.TW,2ec222ef-215a-3f81-9e26-554351b4f25f
07772P.TW,TAI,,28800000,,1,EQUITY,,07772P.TW,Asia/Taipei,CST,07772P.TW,
077898.TW,TAI,,28800000,,1,EQUITY,,077898.TW,Asia/Taipei,CST,077898.TW,
077W.Z,ZRH,,3600000,,1,INDEX,STXUS90 EUR RETAILNR,077W.Z,Europe/Zurich,CET,077W.Z,
078631.TW,TAI,,28800000,,1,EQUITY,,078631.TW,Asia/Taipei,CST,078631.TW,
081024.TW,TAI,,28800000,,1,EQUITY,,081024.TW,Asia/Taipei,CST,081024.TW,52456176-8ea6-3f12-a5a5-714764d1990b
081555.TW,TAI,,28800000,,1,EQUITY,,081555.TW,Asia/Taipei,CST,081555.TW,5010f2cf-958f-3a30-8062-bb1ff8c38652
081685.TW,TAI,,28800000,,1,EQUITY,,081685.TW,Asia/Taipei,CST,081685.TW,843d6b9f-6b14-3468-a0e5-11ef546e5062
08204P.TW,TAI,,28800000,,1,EQUITY,,08204P.TW,Asia/Taipei,CST,08204P.TW,
082483.TW,TAI,,28800000,,1,EQUITY,,082483.TW,Asia/Taipei,CST,082483.TW,
083177.TW,TAI,,28800000,,1,EQUITY,,083177.TW,Asia/Taipei,CST,083177.TW,
084295.TW,TAI,,28800000,,1,EQUITY,,084295.TW,Asia/Taipei,CST,084295.TW,
