symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000559.SZ,SHZ,1994-01-10 01:30:00,28800000,"Wanxiang Qianchao Co.,Ltd.",1,EQUITY,WANXIANG QIANCHAO,000559.SZ,Asia/Shanghai,CST,000559.SZ,5b704bea-749a-3894-8b16-13998c97dbcc
000622.SZ,SHZ,1996-11-07 01:30:00,28800000,"Hengli Industrial Development Group Co., Ltd.",1,EQUITY,HENGLI INDUSTRIAL,000622.SZ,Asia/Shanghai,CST,000622.SZ,8b8d194c-e26e-3d57-a256-0fa05e101528
002168.SZ,SHZ,2007-09-19 02:30:00,28800000,"Shenzhen Hifuture Information Technology Co., Ltd.",1,EQUITY,SHENZHEN HIFUTURE,002168.SZ,Asia/Shanghai,CST,002168.SZ,211ec03b-74ab-3997-9e26-eb54c78ca81b
002229.SZ,SHZ,2008-05-08 02:30:00,28800000,"Hongbo Co., Ltd.",1,EQUITY,HONGBO CO LTD,002229.SZ,Asia/Shanghai,CST,002229.SZ,29c3ce96-6cc2-37cd-b531-7ffa998b7c70
002307.SZ,SHZ,2009-11-11 01:30:00,28800000,"Xinjiang Beixin Road & Bridge Group Co., Ltd",1,EQUITY,XINJIANG BEIXIN RO,002307.SZ,Asia/Shanghai,CST,002307.SZ,80a1a1d7-d306-3c63-b202-a545a67db2dd
002354.SZ,SHZ,2010-02-09 01:30:00,28800000,"Tianyu Digital Technology (Dalian) Group Co.,Ltd.",1,EQUITY,TIANYU DIGITAL TEC,002354.SZ,Asia/Shanghai,CST,002354.SZ,60778f2b-53b5-330d-a98c-73210cafa2a4
002868.SZ,SHZ,2017-05-03 02:30:00,28800000,"Lifecome Biochemistry Co.,Ltd.",1,EQUITY,LIFECOME BIOCHEMIS,002868.SZ,Asia/Shanghai,CST,002868.SZ,2254a6c0-ff2f-38a5-9bf8-e9e684b54ac4
002931.SZ,SHZ,2018-04-03 02:30:00,28800000,"Zhejiang Fenglong Electric Co., Ltd.",1,EQUITY,ZHEJIANG FENGLONG,002931.SZ,Asia/Shanghai,CST,002931.SZ,a1bcf696-0c14-3ce3-b316-c8d220909d99
006F.Z,ZRH,,3600000,,1,INDEX,ESTX LOW CARBON PR EO,006F.Z,Europe/Zurich,CET,006F.Z,
00785B.TWO,TWO,2019-03-20 01:00:00,28800000,Fubon FTSE World Broad Investment-Grade USD Bank Bond 10+ Years Index ETF,1,EQUITY,FUBON SECURITIES INVSTMT TRUST ,00785B.TWO,Asia/Taipei,CST,00785B.TWO,03beddf4-fbcc-3218-964c-78d97d00fac4
