symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
TASAA1ME2.MX,YHD,2013-06-27 14:30:00,-18000000,+TASAA1 ME2,1,MUTUALFUND,+TASAA1 ME2,TASAA1ME2.MX,America/New_York,EST,TASAA1ME2.MX,19980dae-26c4-3206-a93e-e527553bbe85
000026.SS,SHH,,28800000,FIYTA,1,INDEX,SSE 180 Natural Resource Index,000026.SS,Asia/Shanghai,CST,000026.SS,c2cf5a99-b238-31b2-be80-c917da49ac7a
000889.SZ,SHZ,1997-12-18 01:30:00,28800000,"ZJBC Information Technology Co., Ltd",1,EQUITY,ZJBC INFORMATION T,000889.SZ,Asia/Shanghai,CST,000889.SZ,1981d9fd-4ef5-37ce-8921-01894bf4bfde
000932.SS,SHH,,28800000,Valin Steel,1,INDEX,CSI Consumer Staples index,000932.SS,Asia/Shanghai,CST,000932.SS,3e2164ee-65f8-3238-a4e8-1f0081ccf3a5
0017.HK,HKG,2000-01-04 01:30:00,28800000,New World Development Company Limited,1,EQUITY,NEW WORLD DEV,0017.HK,Asia/Hong_Kong,HKT,0017.HK,e650c31e-3a0e-3125-8266-063fff440ee7
002511.SZ,SHZ,2010-11-25 01:30:00,28800000,"C&S Paper Co.,Ltd",1,EQUITY,C&S PAPER CO LTD,002511.SZ,Asia/Shanghai,CST,002511.SZ,b35fdab3-4037-3894-bdf3-0e5d95ee6424
002620.SZ,SHZ,2011-09-29 02:30:00,28800000,"Shenzhen Ruihe Construction Decoration Co., Ltd.",1,EQUITY,SHENZHEN RUIHE CON,002620.SZ,Asia/Shanghai,CST,002620.SZ,605dd4bc-a451-35f8-8631-aeaf5f2c4338
002753.SZ,SHZ,2015-05-19 02:30:00,28800000,"Shanxi Yongdong Chemistry Industry Co., Ltd.",1,EQUITY,SHANXI YONGDONG CH,002753.SZ,Asia/Shanghai,CST,002753.SZ,f5d17f82-aa32-3ae6-ad75-86d0a49b10ec
002880.SZ,SHZ,2017-06-16 02:30:00,28800000,"Shenzhen Weiguang Biological Products Co., Ltd.",1,EQUITY,SHENZHEN WEIGUANG,002880.SZ,Asia/Shanghai,CST,002880.SZ,25752b9b-899f-3fed-9fb2-ce9c3982d39b
004770.KS,KSC,2005-09-29 01:00:00,32400000,Sunny Electronics Corp.,1,EQUITY,SunnyElec,004770.KS,Asia/Seoul,KST,004770.KS,4b760d8b-337a-3775-8f38-753333072ef1
006050.KQ,KOE,2000-05-01 01:00:00,32400000,"Kuk Young G&M Co., Ltd.",1,EQUITY,KUKYOUNGG&M,006050.KQ,Asia/Seoul,KST,006050.KQ,ec818881-3027-39f8-9b5f-e041e12f69f6
00A1.Z,ZRH,,3600000,,1,INDEX,STX GLB.CLI.CH.LEAD.NR DL,00A1.Z,Europe/Zurich,CET,00A1.Z,
00FP.Z,ZRH,,3600000,,1,INDEX,STX USA LOW CARBON NR EO,00FP.Z,Europe/Zurich,CET,00FP.Z,
00HQ.Z,ZRH,,3600000,,1,INDEX,STX ESG LD.EZ GR EUR,00HQ.Z,Europe/Zurich,CET,00HQ.Z,
00KA.Z,ZRH,,3600000,,1,INDEX,ISTX MUTB GL.QU.150 NR DL,00KA.Z,Europe/Zurich,CET,00KA.Z,
00PA.Z,ZRH,,3600000,,1,INDEX,STXE 600 BANKS D.L.NR DL,00PA.Z,Europe/Zurich,CET,00PA.Z,76eea7a7-4774-36f0-aa47-bb7f9844ffae
0174.KL,KLS,2011-11-11 01:00:00,28800000,,1,EQUITY,EVD,0174.KL,Asia/Kuala_Lumpur,MYT,0174.KL,fc87054d-5801-3120-aef0-5ee0a3cdef8e
018E.BE,BER,,3600000,,1,ETF,ISHS-MSCI TAIWAN ETF,018E.BE,Europe/Berlin,CET,018E.BE,
01E3.Z,ZRH,,3600000,,1,INDEX,STXE L.200 RC 20 RV NR EO,01E3.Z,Europe/Zurich,CET,01E3.Z,
025550.KQ,KOE,2000-02-11 00:00:00,32400000,"Hankuk Steel Wire Co., Ltd.",1,EQUITY,HanSun,025550.KQ,Asia/Seoul,KST,025550.KQ,e092da5a-19a9-3140-92c1-554dee345692
031113.TW,TAI,,28800000,,1,EQUITY,,031113.TW,Asia/Taipei,CST,031113.TW,
031495.TW,TAI,,28800000,,1,EQUITY,,031495.TW,Asia/Taipei,CST,031495.TW,
031573.TW,TAI,,28800000,,1,EQUITY,,031573.TW,Asia/Taipei,CST,031573.TW,
03212P.TW,TAI,,28800000,,1,EQUITY,,03212P.TW,Asia/Taipei,CST,03212P.TW,
032571.TW,TAI,,28800000,,1,EQUITY,,032571.TW,Asia/Taipei,CST,032571.TW,
03TE.Z,ZRH,,3600000,,1,INDEX,STXPKTM NR USD,03TE.Z,Europe/Zurich,CET,03TE.Z,
03XH.BE,BER,,3600000,,1,ETF,INDEXIQ ETF-IQ50P.H.F.IN.,03XH.BE,Europe/Berlin,CET,03XH.BE,
04B.MU,MUN,,3600000,,1,EQUITY,GREEN IMPACT PARTNERS INC,04B.MU,Europe/Berlin,CET,04B.MU,
04YL.Z,ZRH,,3600000,,1,INDEX,STXEXUKTM GR USD,04YL.Z,Europe/Zurich,CET,04YL.Z,83a7cf55-cc6c-3eea-9e37-2c5c82d54482
