symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000035.SZ,SHZ,1994-04-08 02:30:00,28800000,China Tianying Inc.,1,EQUITY,CHINA TIANYING INC,000035.SZ,Asia/Shanghai,CST,000035.SZ,e05a332e-eac6-37e0-8443-86fddd4160bd
000215.KS,KSC,2005-09-29 01:00:00,32400000,"DL Holdings CO., LTD.",1,EQUITY,DL(1P),000215.KS,Asia/Seoul,KST,000215.KS,a782b475-14e0-327c-86c1-6f99621a88b0
000795.SZ,SHZ,1997-08-08 02:30:00,28800000,"Innuovo Technology Co., Ltd.",1,EQUITY,INNUOVO TECHNOLOGY,000795.SZ,Asia/Shanghai,CST,000795.SZ,6cb564f6-c4b3-3e27-940d-6aef452c1007
000911.SZ,SHZ,1999-05-27 02:30:00,28800000,"Nanning Sugar Industry Co.,Ltd.",1,EQUITY,NANNING SUGAR INDU,000911.SZ,Asia/Shanghai,CST,000911.SZ,afddd42f-f545-308b-b0d7-897d2199ce3d
002350.KS,KSC,2000-01-04 00:00:00,32400000,Nexen Tire Corporation,1,EQUITY,NEXENTIRE,002350.KS,Asia/Seoul,KST,002350.KS,30bab7f6-b349-35a5-bbb3-204b9f2c5c9a
002541.SZ,SHZ,2011-01-18 01:30:00,28800000,"Anhui Honglu Steel Construction(Group) CO., LTD",1,EQUITY,ANHUI HONGLU STEEL,002541.SZ,Asia/Shanghai,CST,002541.SZ,f2dd93f7-d6c9-36f0-9c16-97fcf83f704b
002712.SZ,SHZ,2014-01-23 01:30:00,28800000,"Simei Media Co.,Ltd.",1,EQUITY,SIMEI MEDIA CO LTD,002712.SZ,Asia/Shanghai,CST,002712.SZ,6ee31b74-598e-3adf-b7bd-5597a857b4c4
0041.HK,HKG,2000-01-04 01:30:00,28800000,Great Eagle Holdings Limited,1,EQUITY,GREAT EAGLE H,0041.HK,Asia/Hong_Kong,HKT,0041.HK,b2fc48d5-2349-31e0-a810-9948218badbd
005250.KS,KSC,2000-01-04 00:00:00,32400000,Green Cross Holdings Corporation,1,EQUITY,GCH Corp,005250.KS,Asia/Seoul,KST,005250.KS,ccaec138-c007-3213-bbde-0ea58dc453f8
0053.TW,TAI,2008-01-02 01:00:00,28800000,Yuanta/P-shares Taiwan Electronics Tech ETF,1,ETF,YUANTA SECURITIES INV TRUST CO ,0053.TW,Asia/Taipei,CST,0053.TW,27d9a92c-7360-35fd-9209-76eac53fe1ad
0064.HK,HKG,2002-06-06 02:30:00,28800000,Get Nice Holdings Limited,1,EQUITY,GET NICE,0064.HK,Asia/Hong_Kong,HKT,0064.HK,8a50bdbd-4efa-3c5f-b2b6-89b0f5c49dc7
00642U.TW,TAI,2015-02-05 01:00:00,28800000,Yuanta S&P GSCI Crude Oil ER Futures ETF,1,ETF,YUANTA SECURITIES INV TRUST CO ,00642U.TW,Asia/Taipei,CST,00642U.TW,c460aa58-5a6d-349c-a82f-af2caf14297d
00674R.TW,TAI,2016-09-30 02:00:00,28800000,Yuanta S&P GSCI Gold 1x Inverse ER Futures ETF,1,ETF,YUANTA SECURITIES INV TRUST CO ,00674R.TW,Asia/Taipei,CST,00674R.TW,1e635cf7-c8ac-3ffa-be74-b5ed60b677e3
006910.KQ,KOE,2000-02-11 00:00:00,32400000,"Bosung Power Technology Co., Ltd",1,EQUITY,BOSUNG POWER,006910.KQ,Asia/Seoul,KST,006910.KQ,14267ba3-577f-3673-a71c-174f9633342d
007530.KQ,KOE,,32400000,"Youngsin Metal Industrial Co., Ltd.",1,EQUITY,Youngsin,007530.KQ,Asia/Seoul,KST,007530.KQ,e4e26c1b-abc3-3708-8c67-dd8ff61faa1f
00782B.TWO,TWO,2019-02-25 01:00:00,28800000,Cathay 15+ Year Utility Bond Select ETF,1,EQUITY,CATHAY SECS INV TRUST CO LTD,00782B.TWO,Asia/Taipei,CST,00782B.TWO,8e95f4d7-b4c7-3bee-8fbc-1fb1379ad8ef
0085.KL,KLS,2005-08-19 02:00:00,28800000,,1,EQUITY,MLAB,0085.KL,Asia/Kuala_Lumpur,MYT,0085.KL,39c055d8-0869-34d6-abfa-5d09a8599feb
00CF.Z,ZRH,,3600000,,1,INDEX,STX GL.LOW CARB.100 GR DL,00CF.Z,Europe/Zurich,CET,00CF.Z,
01SU.Z,ZRH,,3600000,,1,INDEX,EO ISTX 50 DLY.LEV.PR EUR,01SU.Z,Europe/Zurich,CET,01SU.Z,
030247.TW,TAI,,28800000,,1,EQUITY,,030247.TW,Asia/Taipei,CST,030247.TW,
030609.TW,TAI,,28800000,,1,EQUITY,,030609.TW,Asia/Taipei,CST,030609.TW,
03067U.TW,TAI,,28800000,,1,EQUITY,,03067U.TW,Asia/Taipei,CST,03067U.TW,
031084.TW,TAI,,28800000,,1,EQUITY,,031084.TW,Asia/Taipei,CST,031084.TW,
03158P.TW,TAI,,28800000,,1,EQUITY,,03158P.TW,Asia/Taipei,CST,03158P.TW,
031796.TW,TAI,,28800000,,1,EQUITY,,031796.TW,Asia/Taipei,CST,031796.TW,
031Y.Z,ZRH,,3600000,,1,INDEX,STX GBL.INFR.OWN.PR USD,031Y.Z,Europe/Zurich,CET,031Y.Z,
