symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000050.SZ,SHZ,1995-03-15 01:30:00,28800000,"Tianma Microelectronics Co., Ltd.",1,EQUITY,TIANMA MICROELECTR,000050.SZ,Asia/Shanghai,CST,000050.SZ,17b1d220-4b13-3636-ae32-736987e6271d
000153.SS,SHH,,28800000,FENGYUAN PHARMACEUTICAL,1,INDEX,SSE Private-owned Enterprises D,000153.SS,Asia/Shanghai,CST,000153.SS,ba7abb2f-c167-3869-aba8-c06876b63b26
000731.SZ,SHZ,1997-06-17 01:30:00,28800000,"Sichuan Meifeng Chemical Industry Co., Ltd.",1,EQUITY,SICHUAN MEIFENG CH,000731.SZ,Asia/Shanghai,CST,000731.SZ,1c16e61d-89f0-3119-94a4-0b2553208dd0
001470.KS,KSC,2005-09-29 00:00:00,32400000,"Sambu Engineering & Construction Co., Ltd",1,EQUITY,SambuConst,001470.KS,Asia/Seoul,KST,001470.KS,b0d4a958-a09d-31c8-a4c9-7984b552fff2
002365.SZ,SHZ,2010-03-05 01:30:00,28800000,"Qianjiang Yongan Pharmaceutical Co., Ltd.",1,EQUITY,QIANJIANG YONGAN P,002365.SZ,Asia/Shanghai,CST,002365.SZ,d12b42e9-a816-3980-a1ad-9fb4b52be689
002729.SZ,SHZ,2014-09-12 01:30:00,28800000,Hollyland (China) Electronics Technology Corporation Limited,1,EQUITY,HOLLYLAND (CHINA),002729.SZ,Asia/Shanghai,CST,002729.SZ,7ac2a043-13b9-32b9-8dde-b8bbf9299aee
002747.SZ,SHZ,2015-03-20 01:30:00,28800000,"Estun Automation Co., Ltd",1,EQUITY,ESTUN AUTOMATION,002747.SZ,Asia/Shanghai,CST,002747.SZ,a59ae68e-0dbe-337d-9df8-307dbd8e1c08
002922.SZ,SHZ,2017-12-29 01:30:00,28800000,"Eaglerise Electric & Electronic (China) Co., Ltd",1,EQUITY,EAGLERISE ELECTRIC,002922.SZ,Asia/Shanghai,CST,002922.SZ,d37664d4-c859-3ab6-8c88-20c45e998e80
005880.KS,KSC,2000-01-04 00:00:00,32400000,Korea Line Corporation,1,EQUITY,KorLine,005880.KS,Asia/Seoul,KST,005880.KS,3fb0d2fb-5a95-320f-9771-4160eeed719d
00CM.Z,ZRH,,3600000,,1,INDEX,STX GLB.L.CA.400 EW GR DL,00CM.Z,Europe/Zurich,CET,00CM.Z,
0101.KL,KLS,2005-10-06 01:00:00,28800000,,1,EQUITY,TMCLIFE,0101.KL,Asia/Kuala_Lumpur,MYT,0101.KL,65b3d1bd-73e9-38f3-ab95-4e038263dd3e
0104.HK,HKG,2000-01-05 01:30:00,28800000,Asia Commercial Holdings Limited,1,EQUITY,ASIA COMM HOLD,0104.HK,Asia/Hong_Kong,HKT,0104.HK,9c091a03-0bb4-3781-af0e-a6055ee34db2
012450.KS,KSC,2000-01-04 00:00:00,32400000,"Hanwha Aerospace Co., Ltd.",1,EQUITY,HANWHA AEROSPACE CO LTD,012450.KS,Asia/Seoul,KST,012450.KS,c55d6581-ddd8-36da-ac09-5ee75c94f6a0
030503.TW,TAI,,28800000,,1,EQUITY,,030503.TW,Asia/Taipei,CST,030503.TW,
030723.TW,TAI,,28800000,,1,EQUITY,,030723.TW,Asia/Taipei,CST,030723.TW,
030870.TW,TAI,,28800000,,1,EQUITY,,030870.TW,Asia/Taipei,CST,030870.TW,
031430.KS,KSC,2011-07-14 00:00:00,32400000,"Shinsegae International Co., Ltd.",1,EQUITY,SHINSEGAE INTERNATIONAL,031430.KS,Asia/Seoul,KST,031430.KS,49ac5123-9012-3607-bb11-e7441280a699
031574.TW,TAI,,28800000,,1,EQUITY,,031574.TW,Asia/Taipei,CST,031574.TW,
03178P.TW,TAI,,28800000,,1,EQUITY,,03178P.TW,Asia/Taipei,CST,03178P.TW,
032141.TW,TAI,,28800000,,1,EQUITY,,032141.TW,Asia/Taipei,CST,032141.TW,
032201.TW,TAI,,28800000,,1,EQUITY,,032201.TW,Asia/Taipei,CST,032201.TW,
032467.TW,TAI,,28800000,,1,EQUITY,,032467.TW,Asia/Taipei,CST,032467.TW,
032598.TW,TAI,,28800000,,1,EQUITY,,032598.TW,Asia/Taipei,CST,032598.TW,
03391P.TW,TAI,,28800000,,1,EQUITY,,03391P.TW,Asia/Taipei,CST,03391P.TW,
038060.KQ,KOE,2006-08-08 00:00:00,32400000,"Lumens Co., Ltd.",1,EQUITY,LUMENS,038060.KQ,Asia/Seoul,KST,038060.KQ,6ea64023-d728-3c65-a5f1-6d3ae2edc328
03858C.TW,TAI,,28800000,,1,EQUITY,,03858C.TW,Asia/Taipei,CST,03858C.TW,
03JQ.Z,ZRH,,3600000,,1,INDEX,STXDMTM GR EUR,03JQ.Z,Europe/Zurich,CET,03JQ.Z,075e716c-6598-3210-8208-081d4a9b4ecf
04378P.TW,TAI,,28800000,,1,EQUITY,,04378P.TW,Asia/Taipei,CST,04378P.TW,
04623P.TW,TAI,,28800000,,1,EQUITY,,04623P.TW,Asia/Taipei,CST,04623P.TW,5690dcd6-7aeb-3f62-97b8-e510ef06eabc
0487.HK,HKG,2003-11-12 01:30:00,28800000,Success Universe Group Limited,1,EQUITY,SUCCESSUNIVERSE,0487.HK,Asia/Hong_Kong,HKT,0487.HK,6cb95469-f611-3411-8b59-a9f996963709
04DN.Z,ZRH,,3600000,,1,INDEX,STXNDLG SKGR,04DN.Z,Europe/Zurich,CET,04DN.Z,b776a987-ca26-3f0c-8241-9ea2a78a2ac9
05V5.Z,ZRH,,3600000,,1,INDEX,STX EU.LOW CA.SE.50 PR EO,05V5.Z,Europe/Zurich,CET,05V5.Z,
065650.KQ,KOE,2003-01-21 00:00:00,32400000,"Medifron DBT Co., Ltd.",1,EQUITY,Medifron DBT,065650.KQ,Asia/Seoul,KST,065650.KQ,ad720c89-aac4-3ca1-a5a0-7b6fc5dd1e80
065H.Z,ZRH,,3600000,,1,INDEX,STXCATMSMALL NR EUR,065H.Z,Europe/Zurich,CET,065H.Z,
073240.KS,KSC,2005-02-17 00:00:00,32400000,"Kumho Tire Co., Inc.",1,EQUITY,KUMHOTIRE,073240.KS,Asia/Seoul,KST,073240.KS,5243fa00-7338-347f-a560-4b600af4baca
073891.TW,TAI,,28800000,,1,EQUITY,,073891.TW,Asia/Taipei,CST,073891.TW,
078600.TW,TAI,,28800000,,1,EQUITY,,078600.TW,Asia/Taipei,CST,078600.TW,
078755.TW,TAI,,28800000,,1,EQUITY,,078755.TW,Asia/Taipei,CST,078755.TW,
078890.TW,TAI,,28800000,,1,EQUITY,,078890.TW,Asia/Taipei,CST,078890.TW,
079178.TW,TAI,,28800000,,1,EQUITY,,079178.TW,Asia/Taipei,CST,079178.TW,
079526.TW,TAI,,28800000,,1,EQUITY,,079526.TW,Asia/Taipei,CST,079526.TW,
07X.F,FRA,2020-07-09 06:00:00,3600000,"Annovis Bio, Inc.",1,EQUITY,"ANNOVIS BIO INC. DL-,0001",07X.F,Europe/Berlin,CET,07X.F,7b9abf96-db69-3864-a2b1-1558ac13f1e4
080666.TW,TAI,,28800000,,1,EQUITY,,080666.TW,Asia/Taipei,CST,080666.TW,
081496.TW,TAI,,28800000,,1,EQUITY,,081496.TW,Asia/Taipei,CST,081496.TW,2ccd6b67-1aab-30a3-ae13-f49bd3d03a4f
084073.TW,TAI,,28800000,,1,EQUITY,,084073.TW,Asia/Taipei,CST,084073.TW,
085620.TW,TAI,,28800000,,1,EQUITY,,085620.TW,Asia/Taipei,CST,085620.TW,
086137.TW,TAI,,28800000,,1,EQUITY,,086137.TW,Asia/Taipei,CST,086137.TW,
086157.TW,TAI,,28800000,,1,EQUITY,,086157.TW,Asia/Taipei,CST,086157.TW,
086520.KQ,KOE,2007-07-20 00:00:00,32400000,"Ecopro Co., Ltd.",1,EQUITY,ECOPRO,086520.KQ,Asia/Seoul,KST,086520.KQ,88a3d824-faf8-30bf-9baa-4bf671aaa311
087236.TW,TAI,,28800000,,1,EQUITY,,087236.TW,Asia/Taipei,CST,087236.TW,
087701.TW,TAI,,28800000,,1,EQUITY,,087701.TW,Asia/Taipei,CST,087701.TW,
