symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
TASAF3.MX,YHD,2008-02-29 14:30:00,-18000000,+TASA F3,1,MUTUALFUND,+TASA F3,TASAF3.MX,America/New_York,EST,TASAF3.MX,67827696-e4d8-38ce-bff7-d4846400bf45
000554.SZ,SHZ,1993-12-15 01:30:00,28800000,"SINOPEC Shandong Taishan Pectroleum CO.,LTD.",1,EQUITY,SINOPEC SD TAI PET,000554.SZ,Asia/Shanghai,CST,000554.SZ,fd4e446d-d78e-346e-b91e-5f0141f70f62
001340.KS,KSC,2000-01-04 00:00:00,32400000,"Paik Kwang Industrial Co., Ltd.",1,EQUITY,PaikkwangInd,001340.KS,Asia/Seoul,KST,001340.KS,73e62fff-88fc-35db-8a77-f84e1a9f983e
001360.KS,KSC,2000-01-04 00:00:00,32400000,"SAMSUNG PHARM. Co., LTD.",1,EQUITY,SAMSUNG PHARM,001360.KS,Asia/Seoul,KST,001360.KS,644e940b-b8e0-3c33-a921-aa81c347b596
002142.SZ,SHZ,2007-07-19 01:30:00,28800000,"Bank of Ningbo Co., Ltd.",1,EQUITY,BANK OF NINGBO CO.,002142.SZ,Asia/Shanghai,CST,002142.SZ,f5611e8d-cb7f-3c77-8d89-1b7e5161695b
002187.SZ,SHZ,2007-11-22 01:30:00,28800000,"Guangzhou Grandbuy Co., Ltd.",1,EQUITY,GUANGZHOU GRANDBUY,002187.SZ,Asia/Shanghai,CST,002187.SZ,e761808a-9c95-3e9d-88a0-74d8a2a30d7d
002400.SZ,SHZ,2010-05-06 01:30:00,28800000,"Guangdong Advertising Group Co.,Ltd",1,EQUITY,GUANGDONG ADV GP,002400.SZ,Asia/Shanghai,CST,002400.SZ,6478eb55-4c52-3ed2-9f27-6920b8ee2272
003011.SZ,SHZ,2020-09-30 01:30:00,28800000,"Zhejiang Walrus New Material Co.,Ltd.",1,EQUITY,ZHEJIANG WALRUS NE,003011.SZ,Asia/Shanghai,CST,003011.SZ,ef8e7ec9-b0f0-39b4-9f2b-07f7ff8449cc
004710.KS,KSC,2000-01-04 00:00:00,32400000,"Hansol  Technics Co., LTD.",1,EQUITY,HansolTechnics,004710.KS,Asia/Seoul,KST,004710.KS,6e5e33f2-e0ac-3426-871e-09ff7af5adb2
00680K.KS,KSC,2018-06-25 00:00:00,32400000,Mirae Asset Securities Co. Ltd.,1,EQUITY,MIRAE ASSET SEC(2PB),00680K.KS,Asia/Seoul,KST,00680K.KS,e700422a-f579-3a6b-b7c1-92f56905ef40
00HE.Z,ZRH,,3600000,,1,INDEX,STX GL.1800 EX EOZE.GR.DL,00HE.Z,Europe/Zurich,CET,00HE.Z,
01GW.Z,ZRH,,3600000,,1,INDEX,ISTX GL.RE.WA.M.S30 PR DL,01GW.Z,Europe/Zurich,CET,01GW.Z,
030368.TW,TAI,,28800000,,1,EQUITY,,030368.TW,Asia/Taipei,CST,030368.TW,
030439.TW,TAI,,28800000,,1,EQUITY,,030439.TW,Asia/Taipei,CST,030439.TW,
031135.TW,TAI,,28800000,,1,EQUITY,,031135.TW,Asia/Taipei,CST,031135.TW,
031217.TW,TAI,,28800000,,1,EQUITY,,031217.TW,Asia/Taipei,CST,031217.TW,
03136U.TW,TAI,,28800000,,1,EQUITY,,03136U.TW,Asia/Taipei,CST,03136U.TW,
031764.TW,TAI,,28800000,,1,EQUITY,,031764.TW,Asia/Taipei,CST,031764.TW,
032071.TW,TAI,,28800000,,1,EQUITY,,032071.TW,Asia/Taipei,CST,032071.TW,
032608.TW,TAI,,28800000,,1,EQUITY,,032608.TW,Asia/Taipei,CST,032608.TW,
032807.TW,TAI,,28800000,,1,EQUITY,,032807.TW,Asia/Taipei,CST,032807.TW,
032828.TW,TAI,,28800000,,1,EQUITY,,032828.TW,Asia/Taipei,CST,032828.TW,
03786P.TW,TAI,,28800000,,1,EQUITY,,03786P.TW,Asia/Taipei,CST,03786P.TW,
04389P.TW,TAI,,28800000,,1,EQUITY,,04389P.TW,Asia/Taipei,CST,04389P.TW,
04506P.TW,TAI,,28800000,,1,EQUITY,,04506P.TW,Asia/Taipei,CST,04506P.TW,
04576P.TW,TAI,,28800000,,1,EQUITY,,04576P.TW,Asia/Taipei,CST,04576P.TW,c4d9ca5e-0725-3e49-b632-5f58a5e9bd10
048830.KQ,KOE,2007-12-28 00:00:00,32400000,"NPK Co.,Ltd",1,EQUITY,NPK,048830.KQ,Asia/Seoul,KST,048830.KQ,e8cac492-c38c-3eee-8f76-a08c34e925fa
0519.HK,HKG,2005-09-29 01:30:00,28800000,Applied Development Holdings Limited,1,EQUITY,APPLIED DEV,0519.HK,Asia/Hong_Kong,HKT,0519.HK,0a867d73-d03f-3126-afa0-8a24205fdbf6
0588.HK,HKG,2000-01-04 01:30:00,28800000,Beijing North Star Company Limited,1,EQUITY,BEIJING N STAR,0588.HK,Asia/Hong_Kong,HKT,0588.HK,0d04e1c6-df51-3d10-9ea2-45a704d0d7d6
05DG.Z,ZRH,,3600000,,1,INDEX,STXCA240 CADREAESGR,05DG.Z,Europe/Zurich,CET,05DG.Z,
05UZ.Z,ZRH,,3600000,,1,INDEX,STX EU.ESG GLS 30 GR EUR,05UZ.Z,Europe/Zurich,CET,05UZ.Z,
05WW.Z,ZRH,,3600000,,1,INDEX,STX AFRICA 90 GR EO,05WW.Z,Europe/Zurich,CET,05WW.Z,
061666.TW,TAI,,28800000,,1,EQUITY,,061666.TW,Asia/Taipei,CST,061666.TW,
062970.KQ,KOE,,32400000,PPI Inc.,1,EQUITY,PPI,062970.KQ,Asia/Seoul,KST,062970.KQ,24495cb9-297d-3cbb-8427-22c13a7ded72
06MA.MU,MUN,2018-08-23 06:00:00,3600000,,1,EQUITY,MATERIALISE SP.ADR 1,06MA.MU,Europe/Berlin,CET,06MA.MU,125a2414-261a-35b1-b73a-2b09bb0d243b
07200P.TW,TAI,,28800000,,1,EQUITY,,07200P.TW,Asia/Taipei,CST,07200P.TW,
078230.TW,TAI,,28800000,,1,EQUITY,,078230.TW,Asia/Taipei,CST,078230.TW,
079506.TW,TAI,,28800000,,1,EQUITY,,079506.TW,Asia/Taipei,CST,079506.TW,
079535.TW,TAI,,28800000,,1,EQUITY,,079535.TW,Asia/Taipei,CST,079535.TW,
079698.TW,TAI,,28800000,,1,EQUITY,,079698.TW,Asia/Taipei,CST,079698.TW,
082076.TW,TAI,,28800000,,1,EQUITY,,082076.TW,Asia/Taipei,CST,082076.TW,
085059.TW,TAI,,28800000,,1,EQUITY,,085059.TW,Asia/Taipei,CST,085059.TW,
085102.TW,TAI,,28800000,,1,EQUITY,,085102.TW,Asia/Taipei,CST,085102.TW,
08520P.TW,TAI,,28800000,,1,EQUITY,,08520P.TW,Asia/Taipei,CST,08520P.TW,
085402.TW,TAI,,28800000,,1,EQUITY,,085402.TW,Asia/Taipei,CST,085402.TW,
08641P.TW,TAI,,28800000,,1,EQUITY,,08641P.TW,Asia/Taipei,CST,08641P.TW,
08671P.TW,TAI,,28800000,,1,EQUITY,,08671P.TW,Asia/Taipei,CST,08671P.TW,
