symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
001222.SZ,SHZ,2022-08-18 01:30:00,28800000,"Wenzhou Yuanfei pet toy products Co., Ltd.",1,EQUITY,WENZHOU YUANFEI PE,001222.SZ,Asia/Shanghai,CST,001222.SZ,55c3ec84-9e88-3dd8-9678-d99fe2785c8b
002338.SZ,SHZ,2010-01-15 01:30:00,28800000,"Changchun UP Optotech Co.,Ltd.",1,EQUITY,CHANGCHUN UP OPTOT,002338.SZ,Asia/Shanghai,CST,002338.SZ,24dd2297-609b-3712-9a37-6c8095650e3a
002515.SZ,SHZ,2010-12-03 01:30:00,28800000,"Jinzi Ham Co.,Ltd.",1,EQUITY,JINZI HAM CO LTD,002515.SZ,Asia/Shanghai,CST,002515.SZ,130cb13d-9b20-3354-a225-20e4d16dbb1a
002627.SZ,SHZ,2011-11-03 01:30:00,28800000,"Hubei Three Gorges Tourism Group Co., Ltd.",1,EQUITY,HUBEI THREE GORGES,002627.SZ,Asia/Shanghai,CST,002627.SZ,f337deed-a3fe-31c5-bf1a-e7e58bbdc827
002742.SZ,SHZ,2015-02-17 01:30:00,28800000,"Chongqing Sansheng Industrial Co.,Ltd.",1,EQUITY,CHONGQING SANSHEN,002742.SZ,Asia/Shanghai,CST,002742.SZ,29d2238c-82bd-3f76-8c15-b70ca138936e
002961.SZ,SHZ,2019-09-05 01:30:00,28800000,"Ruida Futures Co., Ltd.",1,EQUITY,RUIDA FUTURES CO L,002961.SZ,Asia/Shanghai,CST,002961.SZ,cbe31364-d4c9-35a8-a8e6-ec418c7dc690
002963.SZ,SHZ,2019-10-28 01:30:00,28800000,"Haoersai Technology Group Corp., Ltd.",1,EQUITY,HAOERSAI TECHNOLOG,002963.SZ,Asia/Shanghai,CST,002963.SZ,f892517c-74d8-35ff-96b4-ca8fd56f809b
0039.KL,KLS,2004-01-16 01:00:00,28800000,,1,EQUITY,GFM,0039.KL,Asia/Kuala_Lumpur,MYT,0039.KL,041579d1-3e43-374b-a5db-39d02ed1aa04
0069.HK,HKG,2000-01-04 01:30:00,28800000,Shangri-La Asia Limited,1,EQUITY,SHANGRI-LA ASIA,0069.HK,Asia/Hong_Kong,HKT,0069.HK,4fc6b2f4-e263-3b8f-9861-a8b60500e3b2
00J9.Z,ZRH,,3600000,,1,INDEX,STXE 600 BANKS D.L.NR EO,00J9.Z,Europe/Zurich,CET,00J9.Z,
00V0.MU,MUN,,3600000,PrivatePortfolio Chance,1,ETF,VERMOEGENSMA.CHANCE A EO,00V0.MU,Europe/Berlin,CET,00V0.MU,8b2fc086-5c0d-3d93-8021-ea90a2682b83
00YU.Z,ZRH,,3600000,,1,INDEX,ISTX EU.LO.V.W.120 NR USD,00YU.Z,Europe/Zurich,CET,00YU.Z,
0227.HK,HKG,2000-01-04 01:30:00,28800000,First Shanghai Investments Limited,1,EQUITY,FIRST SHANGHAI,0227.HK,Asia/Hong_Kong,HKT,0227.HK,2994fe64-e418-3a51-a78d-27805aa95305
025E.BE,BER,,3600000,,1,ETF,VANGUARD LARGE-CAP I.ETFS,025E.BE,Europe/Berlin,CET,025E.BE,
029L.Z,ZRH,,3600000,,1,INDEX,STXAP6BAM GR EUR,029L.Z,Europe/Zurich,CET,029L.Z,
03005P.TW,TAI,,28800000,,1,EQUITY,,03005P.TW,Asia/Taipei,CST,03005P.TW,
030115.TW,TAI,,28800000,,1,EQUITY,,030115.TW,Asia/Taipei,CST,030115.TW,
031663.TW,TAI,,28800000,,1,EQUITY,,031663.TW,Asia/Taipei,CST,031663.TW,
031913.TW,TAI,,28800000,,1,EQUITY,,031913.TW,Asia/Taipei,CST,031913.TW,
032705.TW,TAI,,28800000,,1,EQUITY,,032705.TW,Asia/Taipei,CST,032705.TW,
03283P.TW,TAI,,28800000,,1,EQUITY,,03283P.TW,Asia/Taipei,CST,03283P.TW,
035420.KS,KSC,2002-10-29 00:00:00,32400000,NAVER Corporation,1,EQUITY,NAVER,035420.KS,Asia/Seoul,KST,035420.KS,ea99baea-9117-33d1-9fab-18cf022a1894
03839P.TW,TAI,,28800000,,1,EQUITY,,03839P.TW,Asia/Taipei,CST,03839P.TW,
03OT.BE,BER,,3600000,,1,ETF,PROSHS TR.-MSCI EAFE DIV.,03OT.BE,Europe/Berlin,CET,03OT.BE,
04259P.TW,TAI,,28800000,,1,EQUITY,,04259P.TW,Asia/Taipei,CST,04259P.TW,
04272P.TW,TAI,,28800000,,1,EQUITY,,04272P.TW,Asia/Taipei,CST,04272P.TW,
048C.Z,ZRH,,3600000,,1,INDEX,ESTXXDE PR USD,048C.Z,Europe/Zurich,CET,048C.Z,
049R.Z,ZRH,,3600000,,1,INDEX,STXG30XDE PR EUR,049R.Z,Europe/Zurich,CET,049R.Z,
04E7.Z,ZRH,,3600000,,1,INDEX,ESTX50 GR GBP,04E7.Z,Europe/Zurich,CET,04E7.Z,
050090.KQ,KOE,,32400000,"Phoenix Materials Co., Ltd.",1,EQUITY,BK Holdings,050090.KQ,Asia/Seoul,KST,050090.KQ,b3d2d0b0-7a84-32ad-a7b7-88c74d379e79
0563.HK,HKG,2007-11-12 01:30:00,28800000,Shanghai Industrial Urban Development Group Limited,1,EQUITY,SH IND URBAN,0563.HK,Asia/Hong_Kong,HKT,0563.HK,7c1b2a45-259a-3efc-9929-c7d8f948f456
06973P.TW,TAI,,28800000,,1,EQUITY,,06973P.TW,Asia/Taipei,CST,06973P.TW,
06TH.Z,ZRH,,3600000,,1,INDEX,IS.MUTB J.PR.LE.200 PR DL,06TH.Z,Europe/Zurich,CET,06TH.Z,
0717.HK,HKG,2005-12-08 01:30:00,28800000,Emperor Capital Group Limited,1,EQUITY,EMPEROR CAPITAL,0717.HK,Asia/Hong_Kong,HKT,0717.HK,cdaf612f-2d18-3fdf-b141-90b157adf382
074901.TW,TAI,,28800000,,1,EQUITY,,074901.TW,Asia/Taipei,CST,074901.TW,
078020.KQ,KOE,2007-02-21 00:00:00,32400000,"EBEST Investment & Securities Co., Ltd.",1,EQUITY,eBEST IS,078020.KQ,Asia/Seoul,KST,078020.KQ,42c4d249-4dc7-3e23-8420-d6fa5fe3dfff
079181.TW,TAI,,28800000,,1,EQUITY,,079181.TW,Asia/Taipei,CST,079181.TW,
080293.TW,TAI,,28800000,,1,EQUITY,,080293.TW,Asia/Taipei,CST,080293.TW,
081752.TW,TAI,,28800000,,1,EQUITY,,081752.TW,Asia/Taipei,CST,081752.TW,ca868c46-beb9-3081-a950-51cb930a1a56
083312.TW,TAI,,28800000,,1,EQUITY,,083312.TW,Asia/Taipei,CST,083312.TW,
083738.TW,TAI,,28800000,,1,EQUITY,,083738.TW,Asia/Taipei,CST,083738.TW,
084136.TW,TAI,,28800000,,1,EQUITY,,084136.TW,Asia/Taipei,CST,084136.TW,
085038.TW,TAI,,28800000,,1,EQUITY,,085038.TW,Asia/Taipei,CST,085038.TW,
085561.TW,TAI,,28800000,,1,EQUITY,,085561.TW,Asia/Taipei,CST,085561.TW,
085888.TW,TAI,,28800000,,1,EQUITY,,085888.TW,Asia/Taipei,CST,085888.TW,
08594P.TW,TAI,,28800000,,1,EQUITY,,08594P.TW,Asia/Taipei,CST,08594P.TW,
086719.TW,TAI,,28800000,,1,EQUITY,,086719.TW,Asia/Taipei,CST,086719.TW,
088417.TW,TAI,,28800000,,1,EQUITY,,088417.TW,Asia/Taipei,CST,088417.TW,
089317.TW,TAI,,28800000,,1,EQUITY,,089317.TW,Asia/Taipei,CST,089317.TW,
08R3.Z,ZRH,,3600000,,1,INDEX,STX AU 150 MV NR EUR,08R3.Z,Europe/Zurich,CET,08R3.Z,
096.DU,DUS,2020-02-03 07:00:00,3600000,,1,EQUITY,"HUBSPOT INC.  DL-,001",096.DU,Europe/Berlin,CET,096.DU,c5a018f8-2d0f-3cc2-a0d2-608bc8a051b5
09FQ.Z,ZRH,,3600000,,1,INDEX,STX MK TM GR USD,09FQ.Z,Europe/Zurich,CET,09FQ.Z,
09GM.Z,ZRH,,3600000,,1,INDEX,STX CA 240 MV PR CAD,09GM.Z,Europe/Zurich,CET,09GM.Z,
09LZ.Z,ZRH,,3600000,,1,INDEX,STX TR TM PR EUR,09LZ.Z,Europe/Zurich,CET,09LZ.Z,
0E5F.IL,IOB,,0,BNP Paribas Easy - Low Carbon 100 Europe,1,EQUITY,BNP PARIBAS EASY LOW CARBON 100,0E5F.IL,Europe/London,GMT,0E5F.IL,cf0507d7-652e-3949-a084-bff528fd9e09
0E79.L,LSE,2012-09-21 07:00:00,0,Lyxor Index Fund - Lyxor EuroMTS 1-3Y Italy BTP Government Bond (DR) UCITS ETF,1,EQUITY,EUROMTS 1-3Y ITALY BTP GOV BD(D,0E79.L,Europe/London,GMT,0E79.L,34f68c52-dcec-3e76-b9b1-3fc4f8109918
0GWU.Z,ZRH,,3600000,,1,INDEX,STXE MID 200 M.H.GR EUR,0GWU.Z,Europe/Zurich,CET,0GWU.Z,
