symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
TASAA1F1.MX,YHD,2013-06-27 14:30:00,-18000000,+TASAA1 F1,1,MUTUALFUND,+TASAA1 F1,TASAA1F1.MX,America/New_York,EST,TASAA1F1.MX,65361567-3b63-3365-abb1-840a64fe5846
000137.SS,SHH,,28800000,,1,INDEX,SSE 380 High Beta Index,000137.SS,Asia/Shanghai,CST,000137.SS,
000688.SS,SHH,,28800000,,1,INDEX,SSE Science and Technology Inno,000688.SS,Asia/Shanghai,CST,000688.SS,
000833.SZ,SHZ,1998-11-11 01:30:00,28800000,"Guangxi Yuegui Guangye Holdings Co., Ltd.",1,EQUITY,GUANGXI YUEGUI GUA,000833.SZ,Asia/Shanghai,CST,000833.SZ,cce28509-4e58-3848-8ccc-e5b812f40293
000993.SZ,SHZ,2000-07-31 02:30:00,28800000,Fujian Mindong Electric Power Limited Company,1,EQUITY,FUJIAN MINDONG ELE,000993.SZ,Asia/Shanghai,CST,000993.SZ,ceac0f90-49a4-3fbb-ab62-29a06584b4af
00853B.TWO,TWO,2019-08-27 02:00:00,28800000,UPAMC 10Y+ Aa-A USD Senior Corporate Bond ETF,1,EQUITY,UNI-PRESIDENT ASSETS MGMT CORP,00853B.TWO,Asia/Taipei,CST,00853B.TWO,7c04050e-04cc-36cc-a474-5c3c3a15b868
00F8.Z,ZRH,,3600000,,1,INDEX,ISTX MUTB GL.QU.150 GR EO,00F8.Z,Europe/Zurich,CET,00F8.Z,
00H9.Z,ZRH,,3600000,,1,INDEX,ST ESG L.F.F.G.E.EZ PR DL,00H9.Z,Europe/Zurich,CET,00H9.Z,
00O4.Z,ZRH,,3600000,,1,INDEX,EO ISTX 50 DLY.SH.GR USD,00O4.Z,Europe/Zurich,CET,00O4.Z,
00OP.Z,ZRH,,3600000,,1,INDEX,EISTX 50 NR DECR.5P PR EO,00OP.Z,Europe/Zurich,CET,00OP.Z,
0165.KL,KLS,2011-06-10 02:00:00,28800000,,1,EQUITY,XOX,0165.KL,Asia/Kuala_Lumpur,MYT,0165.KL,bc4596b9-2039-31b4-9ff0-96ed3314d2f8
01AP.Z,ZRH,,3600000,,1,INDEX,ISTX MGE AQL150M.H.GR AD,01AP.Z,Europe/Zurich,CET,01AP.Z,
01GA.Z,ZRH,,3600000,,1,INDEX,ST ESG L.F.F.G.E.EZ NR DL,01GA.Z,Europe/Zurich,CET,01GA.Z,
01Q5.Z,ZRH,,3600000,,1,INDEX,STX G.1800E.J.M.V.U.GR YN,01Q5.Z,Europe/Zurich,CET,01Q5.Z,
0241.HK,HKG,2004-03-22 01:30:00,28800000,Alibaba Health Information Technology Limited,1,EQUITY,ALI HEALTH,0241.HK,Asia/Hong_Kong,HKT,0241.HK,733f9c1e-3d06-3c34-aee2-b8da3942bfd8
