symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
000016.SS,SHH,,28800000,KONKA GROUP,1,INDEX,SSE 50 Index,000016.SS,Asia/Shanghai,CST,000016.SS,8881e1ac-4ceb-305e-9d01-f335222f49fe
000158.SZ,SHZ,2000-07-24 02:30:00,28800000,"Shijiazhuang ChangShan BeiMing Technology Co.,Ltd",1,EQUITY,SHIJIAZHUANG CHAN,000158.SZ,Asia/Shanghai,CST,000158.SZ,79381fff-25a8-3985-8fa0-d59bf60933dd
000609.SZ,SHZ,1996-10-10 02:30:00,28800000,"Beijing Zodi Investment Co., Ltd.",1,EQUITY,BEIJING ZODI INVES,000609.SZ,Asia/Shanghai,CST,000609.SZ,cece01f3-8920-3fbd-87b5-131358d937aa
000831.SS,SHH,,28800000,WKXT,1,INDEX,CSI 500 Low Beta Index,000831.SS,Asia/Shanghai,CST,000831.SS,e7e3fcf6-f2a9-3db1-8eb9-0f1baa9027af
000917.SZ,SHZ,1999-03-25 01:30:00,28800000,"Hunan TV & Broadcast Intermediary Co., Ltd.",1,EQUITY,HUNAN TV & BROADCA,000917.SZ,Asia/Shanghai,CST,000917.SZ,efe551c6-32ff-3e8f-8507-5502d4753c97
002163.SZ,SHZ,2007-08-23 02:30:00,28800000,"Hainan Development Holdings Nanhai Co., Ltd.",1,EQUITY,HAINAN DEVELOPMEN.,002163.SZ,Asia/Shanghai,CST,002163.SZ,56d71dd4-ff8f-3d40-8b53-9309bbe9d3bd
002211.SZ,SHZ,2008-02-01 01:30:00,28800000,"Shanghai Hongda New Material Co., Ltd.",1,EQUITY,SHANGHAI HONGDA NE,002211.SZ,Asia/Shanghai,CST,002211.SZ,45d15d0b-32ac-39b5-b1d6-40604e70a387
002432.SZ,SHZ,2010-06-10 02:30:00,28800000,"Andon Health Co., Ltd.",1,EQUITY,ANDON HEALTH CO LT,002432.SZ,Asia/Shanghai,CST,002432.SZ,d6ba71a6-8aea-30ba-975f-c33fca9aa610
002482.SZ,SHZ,2010-09-29 02:30:00,28800000,"Shenzhen Grandland Group Co., Ltd.",1,EQUITY,SHENZHEN GRANDLAN,002482.SZ,Asia/Shanghai,CST,002482.SZ,e76d6ebc-a9fe-30a6-9b6a-3d6a7d2d7176
002946.SZ,SHZ,2019-01-25 01:30:00,28800000,"New Hope Dairy Co., Ltd.",1,EQUITY,NEW HOPE DAIRY CO,002946.SZ,Asia/Shanghai,CST,002946.SZ,79a59136-d0a9-3542-b157-29cd8bbacc24
002998.SZ,SHZ,2020-09-25 02:30:00,28800000,"Elite Color Environmental Resources Science & Technology Co., Ltd.",1,EQUITY,ELITE COLOR ENVIRO,002998.SZ,Asia/Shanghai,CST,002998.SZ,5d812d37-df6c-34c9-8c5b-87933612ddb9
00689R.TW,TAI,2017-04-06 02:00:00,28800000,Cathay US Treasury 20+ YR Inv 1X ETF,1,ETF,CATHAY SECS INV TRUST CO LTD BB,00689R.TW,Asia/Taipei,CST,00689R.TW,126d0bba-1b76-3028-b425-2c89eac19113
00O0.Z,ZRH,,3600000,,1,INDEX,EO ISTX 50 DLY.SH.NR EUR,00O0.Z,Europe/Zurich,CET,00O0.Z,
010130.KS,KSC,2000-01-04 00:00:00,32400000,"Korea Zinc Company, Ltd.",1,EQUITY,KorZinc,010130.KS,Asia/Seoul,KST,010130.KS,1e67d555-53a8-3851-b3f9-d8a1426096f8
016.DU,DUS,2019-01-03 07:00:00,3600000,,1,EQUITY,CRESCENT POINT ENERGY,016.DU,Europe/Berlin,CET,016.DU,b224b9ea-27f7-3dea-b65c-2d045f3ff288
0196.HK,HKG,2008-03-07 01:30:00,28800000,Honghua Group Limited,1,EQUITY,HONGHUA GROUP,0196.HK,Asia/Hong_Kong,HKT,0196.HK,9c12e610-13ea-3447-a871-541e4fb493ec
