symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
TASAPRM1.MX,YHD,,-18000000,+Tasa Renta Variable SA de CV S.I.R.V.,1,MUTUALFUND,+Tasa Renta Variable SA de CV ,TASAPRM1.MX,America/New_York,EST,TASAPRM1.MX,f3afa72f-58ec-360f-89b4-011d2d745a37
000140.KS,KSC,2000-01-04 00:00:00,32400000,"Hitejinro Holdings Co., Ltd.",1,EQUITY,HITEJINROHOLDINGS,000140.KS,Asia/Seoul,KST,000140.KS,9c96d428-8487-36fe-ae4f-2941435a64bf
000856.SZ,SHZ,1998-08-13 02:30:00,28800000,"Tangshan Jidong Equipment and Engineering Co.,Ltd.",1,EQUITY,TANGSHAN JIDONG EQ,000856.SZ,Asia/Shanghai,CST,000856.SZ,3d506f38-ba0a-32e7-8c7e-100aa86f2f2c
001260.KS,KSC,2000-01-04 00:00:00,32400000,"Namkwang Engineering & Construction Co., Ltd.",1,EQUITY,NamkwangEng&Const,001260.KS,Asia/Seoul,KST,001260.KS,6765fe4e-f969-35ed-8653-c0559739d801
001530.KS,KSC,2005-09-29 01:00:00,32400000,Di Dong Il Corporation,1,EQUITY,DI DONGIL,001530.KS,Asia/Seoul,KST,001530.KS,652c80eb-af60-3c2f-8005-70752336145a
002262.SZ,SHZ,2008-07-15 02:30:00,28800000,"Jiangsu Nhwa Pharmaceutical Co., LTD",1,EQUITY,JIANGSU NHWA PHARM,002262.SZ,Asia/Shanghai,CST,002262.SZ,408f1b32-982d-3613-a73e-98f035403981
002446.SZ,SHZ,2010-07-13 02:30:00,28800000,"Guangdong Shenglu Telecommunication Tech. Co., Ltd.",1,EQUITY,G/D SHENGLU TEL TE,002446.SZ,Asia/Shanghai,CST,002446.SZ,c02afad7-9e43-39fb-99da-f321f1e726dd
002821.SZ,SHZ,2016-11-22 01:30:00,28800000,"Asymchem Laboratories (Tianjin) Co., Ltd.",1,EQUITY,ASYMCHEM LABORATOR,002821.SZ,Asia/Shanghai,CST,002821.SZ,97df8f8f-6286-397a-b414-a82f43513be8
00754B.TWO,TWO,2018-10-15 02:00:00,28800000,Capital ICE 15+ Year AAA-AA US Corporate ETF,1,EQUITY,CAPITAL INV TRUST CORP,00754B.TWO,Asia/Taipei,CST,00754B.TWO,8b247751-097e-38c1-a09d-ec566bf3f7f8
009290.KS,KSC,2000-01-04 00:00:00,32400000,"Kwang Dong Pharmaceutical Co., Ltd.",1,EQUITY,KwangdongPharm,009290.KS,Asia/Seoul,KST,009290.KS,da410d0b-fb42-3e42-a0a9-eaa63b726df2
00XS.DU,DUS,,3600000,,1,EQUITY,,00XS.DU,Europe/Berlin,CET,00XS.DU,
013A.MU,MUN,2014-05-23 07:00:00,3600000,,1,EQUITY,JD.COM INC,013A.MU,Europe/Berlin,CET,013A.MU,6baa6a1c-11b8-3beb-a883-62d72e2606dd
014200.KQ,KOE,2000-02-14 00:00:00,32400000,"KANGLIM Co., Ltd",1,EQUITY,KANGLIM,014200.KQ,Asia/Seoul,KST,014200.KQ,51fae87f-d3ef-3b40-ac27-f82be2a64e29
017000.KQ,KOE,2000-02-11 00:00:00,32400000,SHINWON CONSTRUCTION COMPANY Ltd,1,EQUITY,ShinwonConst,017000.KQ,Asia/Seoul,KST,017000.KQ,ba322d59-93c3-3a0b-a4e2-b01d1d49442c
0228.KL,KLS,2021-01-20 01:00:00,28800000,,1,EQUITY,HPPHB,0228.KL,Asia/Kuala_Lumpur,MYT,0228.KL,1b545c7d-5320-37d6-befd-9a4ecd35ba0e
023350.KS,KSC,2011-04-28 01:00:00,32400000,Korea Engineering Consultants Corp.,1,EQUITY,KECC,023350.KS,Asia/Seoul,KST,023350.KS,038da7c2-852e-3718-995a-7b22df074e96
030428.TW,TAI,,28800000,,1,EQUITY,,030428.TW,Asia/Taipei,CST,030428.TW,
03157P.TW,TAI,,28800000,,1,EQUITY,,03157P.TW,Asia/Taipei,CST,03157P.TW,
031606.TW,TAI,,28800000,,1,EQUITY,,031606.TW,Asia/Taipei,CST,031606.TW,
031928.TW,TAI,,28800000,,1,EQUITY,,031928.TW,Asia/Taipei,CST,031928.TW,
032357.TW,TAI,,28800000,,1,EQUITY,,032357.TW,Asia/Taipei,CST,032357.TW,
032728.TW,TAI,,28800000,,1,EQUITY,,032728.TW,Asia/Taipei,CST,032728.TW,
032750.TW,TAI,,28800000,,1,EQUITY,,032750.TW,Asia/Taipei,CST,032750.TW,
032803.TW,TAI,,28800000,,1,EQUITY,,032803.TW,Asia/Taipei,CST,032803.TW,
03706P.TW,TAI,,28800000,,1,EQUITY,,03706P.TW,Asia/Taipei,CST,03706P.TW,
04082P.TW,TAI,,28800000,,1,EQUITY,,04082P.TW,Asia/Taipei,CST,04082P.TW,
04298P.TW,TAI,,28800000,,1,EQUITY,,04298P.TW,Asia/Taipei,CST,04298P.TW,
04961P.TW,TAI,,28800000,,1,EQUITY,,04961P.TW,Asia/Taipei,CST,04961P.TW,
06646P.TW,TAI,,28800000,,1,EQUITY,,06646P.TW,Asia/Taipei,CST,06646P.TW,
068400.KS,KSC,2012-07-27 01:00:00,32400000,"SK Rent A Car Co., Ltd",1,EQUITY,SK RENT A CAR,068400.KS,Asia/Seoul,KST,068400.KS,2f5af5ee-8917-3051-8925-3339df578731
06FH.Z,ZRH,,3600000,,1,INDEX,STX GLOB 3000 TECH NR USD,06FH.Z,Europe/Zurich,CET,06FH.Z,
078383.TW,TAI,,28800000,,1,EQUITY,,078383.TW,Asia/Taipei,CST,078383.TW,
081207.TW,TAI,,28800000,,1,EQUITY,,081207.TW,Asia/Taipei,CST,081207.TW,836084aa-f495-3dfb-8a8f-7c6539403669
081845.TW,TAI,,28800000,,1,EQUITY,,081845.TW,Asia/Taipei,CST,081845.TW,3c0cfaf1-eba1-3963-84a6-f33ebb63f688
082865.TW,TAI,,28800000,,1,EQUITY,,082865.TW,Asia/Taipei,CST,082865.TW,
083281.TW,TAI,,28800000,,1,EQUITY,,083281.TW,Asia/Taipei,CST,083281.TW,
083441.TW,TAI,,28800000,,1,EQUITY,,083441.TW,Asia/Taipei,CST,083441.TW,
083517.TW,TAI,,28800000,,1,EQUITY,,083517.TW,Asia/Taipei,CST,083517.TW,
084210.TW,TAI,,28800000,,1,EQUITY,,084210.TW,Asia/Taipei,CST,084210.TW,
084442.TW,TAI,,28800000,,1,EQUITY,,084442.TW,Asia/Taipei,CST,084442.TW,
085976.TW,TAI,,28800000,,1,EQUITY,,085976.TW,Asia/Taipei,CST,085976.TW,6d111e5a-1288-360d-b360-a03bdfd26054
087245.TW,TAI,,28800000,,1,EQUITY,,087245.TW,Asia/Taipei,CST,087245.TW,
087704.TW,TAI,,28800000,,1,EQUITY,,087704.TW,Asia/Taipei,CST,087704.TW,
087824.TW,TAI,,28800000,,1,EQUITY,,087824.TW,Asia/Taipei,CST,087824.TW,
088767.TW,TAI,,28800000,,1,EQUITY,,088767.TW,Asia/Taipei,CST,088767.TW,
089661.TW,TAI,,28800000,,1,EQUITY,,089661.TW,Asia/Taipei,CST,089661.TW,
089834.TW,TAI,,28800000,,1,EQUITY,,089834.TW,Asia/Taipei,CST,089834.TW,
09F5.Z,ZRH,,3600000,,1,INDEX,STX RO TM NR EUR,09F5.Z,Europe/Zurich,CET,09F5.Z,
09FW.Z,ZRH,,3600000,,1,INDEX,STX MT TM GR USD,09FW.Z,Europe/Zurich,CET,09FW.Z,
0ABR.L,LSE,2022-12-05 08:00:00,0,,1,EQUITY,H LUNDBECK A/S H. LUNDBECK ORD ,0ABR.L,Europe/London,GMT,0ABR.L,048a1f82-e05f-3b0e-a231-853bcdd37a71
0DR0.Z,ZRH,,3600000,,1,INDEX,STX GL.1800 TELECOM.GR DL,0DR0.Z,Europe/Zurich,CET,0DR0.Z,
0EWR.L,LSE,,0,init innovation in traffic systems SE,1,EQUITY,INIT INNOVATION IN TRAFFIC SYST,0EWR.L,Europe/London,GMT,0EWR.L,6d323c33-317c-3d59-8d08-8be0a1192b90
0GO.F,FRA,2021-01-25 07:00:00,3600000,N4 Pharma Plc,1,EQUITY,"N4 PHARMA PLC -,004",0GO.F,Europe/Berlin,CET,0GO.F,af8e7179-0128-36cd-8485-702d36cd83f5
0HAL.L,LSE,,0,"AeroVironment, Inc.",1,EQUITY,AEROVIRONMENT INC AEROVIRONMENT,0HAL.L,Europe/London,GMT,0HAL.L,794d657e-cfab-311e-8ee2-929d9ad3c125
0I74.DU,DUS,,3600000,,1,ETF,SISF-GL.M.-A.BAL.B DEOQF,0I74.DU,Europe/Berlin,CET,0I74.DU,
0K86.DE,GER,,3600000,,1,INDEX,IN.IS.AUTO.+ROBO.DL D.EO,0K86.DE,Europe/Berlin,CET,0K86.DE,
0KP6.Z,ZRH,,3600000,,1,INDEX,ESTX 50 PRO.P.80P 18M 6/3,0KP6.Z,Europe/Zurich,CET,0KP6.Z,25dcec3f-50f6-33ad-8046-4a41dc9d098f
0LBF.IL,IOB,2011-05-16 08:00:00,0,Vale S.A.,1,EQUITY,VALE SA VALE ADR REPRESENTING O,0LBF.IL,Europe/London,GMT,0LBF.IL,c5fb0278-d0c7-3c9d-915e-14baf6d1c124
0N5Z.L,LSE,,0,Altamir SCA,1,EQUITY,ALTAMIR SCA ALTAMIR ORD SHS,0N5Z.L,Europe/London,GMT,0N5Z.L,fd8b2b3f-7748-3de0-939c-20aa039dbba2
